	A	B	C	D	E
0	0.6975851807107571	0.7865136721293625	0.7507720355269362	0.869453678863869	0.8601046609445954
1	0.9463478885984308	0.03039025436357312	0.0038031742637552046	0.4945229837060192	0.6901263193736596
2	0.7590463042672294	0.684421158049147	0.7746708344531674	0.7045988646682234	0.49854255631621225
3	0.42660601572199375	0.26000398787720225	0.3943342816655844	0.6605610442211134	0.01111007945021425
4	0.6764484002252923	0.7424489471706246	0.014072266439800973	0.5340878157152817	0.8247913888618199
5	0.7851116291936489	0.24464159099915372	0.26222000060735906	0.23845995850051482	0.07175832791641057
6	0.2846177625087607	0.9176881843783171	0.44253382805036623	0.08114512353182801	0.8308921086149484
7	0.07882366532411322	0.04832947941189947	0.9978062550564663	0.019569128911549605	0.4200338395054223
8	0.2820694959101796	0.4202556312593596	0.16622783158062038	0.3173002357849489	0.386290040212782
9	0.2840029794524628	0.5588914030751293	0.9545147867182756	0.9531323474901591	0.3836574538777475
