	A	B	C	D	E
0	0.5180078326182721	0.8864674381803873	0.3917750516631786	0.6068625491831715	0.5562073233247332
1	0.23470293092160865	0.13834817713880854	0.8750366573266642	0.9654936867240422	0.44406273653373685
2	0.06471931581941281	0.3697159310460826	0.9363469373221953	0.01348027703481447	0.6721166569711311
3	0.6079792184656296	0.7750256777439761	0.22911872594940041	0.43510946040532295	0.6946386145166876
4	0.6944217607147617	0.30347491721273845	0.6793392290205765	0.6250889880815198	0.8138492944174645
5	0.18264581630094756	0.6461252163533177	0.7100714614107584	0.18047806855965975	0.17313022564536795
6	0.7708077181742893	0.8800109234990889	0.21740753471301943	0.9224986203347065	0.09809989148848197
7	0.5162711648563153	0.594481022495181	0.05702921141560391	0.08775975438673278	0.418005592125008
8	0.5056473123923136	0.058529392041156925	0.5266944132835939	0.5327713365835185	0.5224143207465384
9	0.582338969402588	0.8825025077005502	0.32296317362429894	0.7375653967292898	0.918233191818368
