	A	B	C
0	0.3056533624424891	0.18478055300635132	0.8269475026214419
1	0.9785580079705519	0.4543810773029533	0.8143088506500124
2	0.20954787458922286	0.3761257999717439	0.29653372263355515
3	0.14306809713458868	0.9297752803618611	0.712356564966677
4	0.06679811856933204	0.8237222037765823	0.25258705492017597
5	0.09626505192348911	0.9002619523277768	0.5968435330246847
6	0.3733841369267761	0.27974644987461983	0.7622940023094298
7	0.3410546428015312	0.8863201470563207	0.8729468350974489
8	0.14575690396950103	0.9005667723251847	0.5195155150759887
9	0.42961037314107264	0.9127797670405645	0.11243975268834594
