	0
0	0.3794736649108583
1	2.2153349774680793
2	1.7847624795729267
3	1.2625999012986289
4	1.419797636197349
5	0.6971438321422283
6	1.5828100066620998
7	2.77408809482355
8	1.2307109035391022
9	1.4806955911874147
10	0.28118272112501774
11	0.14891797531335607
12	-2.0043555795756265
13	-1.8721106703275523
14	-2.9512007185464526
15	-1.9497438038988055
16	-0.283723974819039
17	-0.06485839207294053
18	-0.20353442913480607
19	-0.49152151668006616
20	-1.9671726333229724
21	-3.249460046772906
22	-4.649835479841844
