	0
0	-0.6283590453677048
1	-1.8598186772291025
2	-1.166954313860856
3	-2.792728951013644
4	-3.837660289134358
5	-5.576784385632407
6	-7.874316860961452
7	-7.343048961329342
8	-6.30509350170416
9	-5.8302681156376055
10	-5.7392491032658945
11	-6.325673137817344
12	-5.4163072004415795
13	-4.976353087021848
14	-5.345531377875561
15	-6.035776031626847
16	-7.421646095318808
17	-6.786358620918679
18	-7.443225212153652
19	-6.950760072481141
20	-7.4537701924332564
21	-6.108493857411756
22	-5.877520519664503
23	-6.623537378600807
24	-6.07932561180781
25	-5.447642623548553
26	-4.720936176527198
27	-4.709451487965497
28	-5.287732693178109
29	-5.588448674829376
30	-4.835329543856173
31	-4.0499814383821695
32	-3.9798750570003314
