	0
0	1.4334773415168494
1	2.346842320071139
2	2.300342849205798
3	0.038745773829654606
4	-0.6178623790694886
5	-1.2755305963767234
6	-3.4329915070489854
7	-4.607897721597654
8	-4.999759420626631
9	-5.370384210274179
10	-5.9583281350036295
11	-4.7746705334471615
12	-2.3570059837493478
13	-2.0393812776970806
14	-0.6868345669518492
15	-2.4068794226913792
16	-2.4124948962202883
17	-0.8535544894147222
18	-1.0158268528034018
19	-1.3644351653335778
20	-0.9775089398845165
21	-1.2119495186776892
22	-1.1142575860612458
23	-0.7569361953013902
24	1.1747231745089335
25	3.10910748622034
26	2.6686974190026165
27	3.2273640233020084
28	2.7049206765517697
29	4.586330688642255
30	4.8591039926585795
31	3.5289789198712915
32	3.0632536968548876
33	2.3127122987151667
34	2.475482978263424
35	4.486433241580767
36	5.085762606390016
37	6.417912243842377
38	6.509858694741574
39	8.105548096835498
40	7.746949238659584
41	8.37458135485918
42	9.510298012205102
43	10.16181609266929
44	12.94813507754061
45	13.511305363358609
46	12.35027419082719
47	13.272379611789953
48	13.025410244448054
49	11.739022060942006
50	11.65839715933018
51	11.574833913492478
