	A	B	C	D	E
0	0.3721959717074078	0.615451665959785	0.7632118635649919	0.08994854287173071	0.37944253338978273
1	0.008436178504637293	0.230548783807055	0.10691547175660587	0.692502524280963	0.8667388499359654
2	0.664949255530452	0.23048585856616366	0.7496432329020153	0.3776984023103266	0.6766764196887771
3	0.38453101399799805	0.9909806304634452	0.7312082074301635	0.8599399520460294	0.04566332074960189
4	0.72741113004978	0.71217534628842	0.9377714979972388	0.9546400729967542	0.6501184782028693
5	0.18320429276814587	0.7818311144278771	0.2676086857922624	0.8478933567905823	0.06390352335804661
6	0.7648447102998754	0.4447507946273276	0.04130170215621953	0.4174546273693086	0.20371056016715006
7	0.6976012682614233	0.7476835434239658	0.31807416161993785	0.04150854306285423	0.5826137524467468
8	0.5918771917975973	0.6784241343064713	0.345807714514212	0.466227802487847	0.5690356994572131
9	0.7412074810415662	0.3919687514909268	0.02912813517230539	0.8640162739739679	0.5105747823081116
