	0
0	0.9362366636616958
1	-0.29991121990320024
2	-1.0650921009736196
3	-2.8217676074124847
4	-2.558818248883318
5	-1.8797358789916014
6	-2.2128110661114095
7	-1.3614663779042506
8	-1.8950692689969348
9	-2.5404713535999974
10	-0.11204435277507407
11	-0.5055614776039531
12	-2.327272698383832
13	-3.0421235523035977
14	-2.849512926436926
15	-2.802752102540699
16	-2.736717608035352
17	-3.6080416521129184
18	-4.081305326392402
19	-4.449794662160776
20	-5.496315957746297
21	-6.7191975164236055
22	-5.0401950465092815
23	-5.296912671617764
24	-5.535846241233978
25	-6.414754277789491
26	-7.096515390298787
27	-6.596456608419461
28	-6.039446398905246
29	-5.4806490260881695
