	a	b	c	d
0	0.367441561357872	0.5264704530918104	0.8402486835599664	0.5647190633903469
1	0.9901186043730055	0.10091129138936028	0.09353197685232095	0.1479087840133012
2	0.4428096933215584	0.7855718449655444	0.2207798633174597	0.8484558293900961
3	0.7150508067297903	0.6006543469056068	0.6572358020179869	0.06815559404967009
4	0.23653492886271932	0.7333263821621041	0.8160670318997298	0.9077368627838585
5	0.1161587442240487	0.14510028451512935	0.12759741598430752	0.6406206586820389
6	0.5685428723137198	0.6477833742216397	0.3280771431747398	0.7483315433480119
7	0.5696387779253516	0.5392131239550892	0.10754123074593558	0.22929846708555923
8	0.9328844001725289	0.6015363424172703	0.3220605865295113	0.9696895190507954
9	0.8185824957833966	0.014141958582200354	0.714497418959624	0.2694048134220124
10	0.8315398050151381	0.47622689609591384	0.8872637915123384	0.5645991144010016
11	0.3892242025203251	0.5372873434410531	0.5636754867251961	0.3630029153041985
12	0.1501946230768384	0.13127920090539746	0.6406502173714661	0.23404798417214479
13	0.40176368237376303	0.9609321966275342	0.34409753587003866	0.71818158526282
14	0.521952906676172	0.26680518154161437	0.5163468686911233	0.7459351512416444
15	0.5406804161497274	0.8527642356736727	0.026953352346124837	0.5309777665298084
16	0.10197897095282138	0.4044510061151587	0.9274624588207655	0.360401828663682
17	0.8294836228063693	0.5497177300409555	0.11197617945054894	0.06518633474224611
18	0.5665722913777768	0.40889584787659083	0.9505551384339955	0.08317874255095159
19	0.3663781922588658	0.17113465356680713	0.2255928113333946	0.3260693439274053
20	0.04154238128560106	0.06450337831463515	0.002492651666170076	0.19910281442398658
21	0.8672310271296594	0.11246867210421163	0.9446237218631693	0.9994630287394152
22	0.3687050346027384	0.5239247660382443	0.03875526127192763	0.7641839913302311
23	0.4721258646447174	0.6131064253768077	0.37666088329630787	0.989690309466484
24	0.4101863276943404	0.12818686473859986	0.4898624926870949	0.8532292451691769
25	0.17329221811190487	0.6630241488214886	0.8437227364663588	0.16294181456372836
26	0.5809963221352237	0.8036784758638591	0.0003472663604067172	0.6047699319752127
27	0.03209999234173733	0.9673421683703918	0.016753336631263105	0.5815488686597329
28	0.7767990496622674	0.09855431386927749	0.6129017666488381	0.39629344027722657
29	0.8413754778747147	0.3600124967695898	0.4674559037247392	0.16351271873201978
30	0.9836240162577202	0.6349055128868392	0.896530227690281	0.7958332262781078
31	0.5330546112709831	0.04503008050161916	0.9669804490747471	0.608172872692547
32	0.40285840018669394	0.44702574327515676	0.7778329148636379	0.6001325188485308
33	0.5697705476182702	0.02886694639295706	0.047372236860231065	0.6226170341419818
34	0.40797830084733555	0.7249931662113698	0.45161620438120287	0.20355922943700244
35	0.8214639298295205	0.007365542829048111	0.9402293902469047	0.8883162546384714
36	0.7139000974150732	0.43920699926280093	0.7241168488329771	0.7937089707612577
37	0.05747582499089432	0.5233073882464843	0.3704050223068601	0.21631207390093832
38	0.05728754188679441	0.10543475823539106	0.23612360803727916	0.9573922768199405
39	0.5954230406941197	0.21862136263501752	0.22441518943487881	0.15079017857335308
40	0.531457421392916	0.5231531701133577	0.35176455484185576	0.4432645475011776
41	0.9086033042647004	0.40734432830739564	0.42655177604271155	0.22212983977509526
42	0.4970801325863602	0.4463846191705232	0.5304226705298918	0.007551875219885651
43	0.3807152740548859	0.5845067377696862	0.8111259115459573	0.1276278572328423
44	0.7667655727152481	0.12085774671132932	0.5581494581584789	0.7748229890445582
45	0.48443617597769506	0.7797158741605926	0.839472963831707	0.9609032631898136
46	0.37748556139096767	0.6055054251964577	0.5608264723268481	0.5350069749117102
47	0.00015189690880845763	0.885212309524291	0.21845691936416922	0.0883587410251464
48	0.7530547626841956	0.4786882305086244	0.15320285586446936	0.6580858615310786
49	0.4928438115059235	0.8224095215200254	0.7944548192235605	0.9496559299391113
