	0
0	1.078386506114008
1	1.4360382735077448
2	0.9839232186761597
3	0.634951153086844
4	-1.4062531544514116
5	-1.2949653892643158
6	0.9774655631587668
7	0.387041520134338
8	-1.610617007376907
9	-3.526106756987117
10	-2.891952277471076
11	-3.443793393995861
12	-3.7322484631507633
13	-4.399998586628835
14	-3.918329750647521
15	-4.862036853747534
16	-5.692435875690687
17	-3.9092325194684747
18	-3.789675074983528
19	-5.014568338404236
20	-4.102516725705762
21	-2.5516568099646557
22	-3.475002684430221
23	-4.262536180591111
24	-4.053227105079187
25	-3.8955042093773984
26	-1.6994250568110925
27	-2.6388146636251313
28	-2.1653221976350427
29	-1.9090257692403383
30	-1.6603898062293323
31	-3.222890636093437
32	-2.4593245226571767
33	-2.0153689219312474
34	-2.3795646861970043
35	-3.187800134284399
36	-4.368488344906924
37	-3.750640585656408
38	-3.3114284245152428
39	-2.668163738277147
