	0
0	0.1374351763161329
1	-1.0547944277775687
2	-1.0711452278140723
3	-2.280131110523877
4	-2.4943609960586164
5	-3.542580990680065
6	-3.300426311359683
7	-3.4663697042934762
8	-3.80962654939303
9	-4.04358484028117
10	-3.714919611784568
11	-3.805321053044882
12	-1.7690302795053627
13	-3.1307649358639686
14	-3.3415196628812196
15	-3.4515263780305068
16	-2.833191419823071
17	-2.6497533488955507
18	-2.063557753427342
19	-1.0147241939598866
20	-2.253674840190759
21	-2.7298964712804388
22	-2.25913141230282
23	-2.6554385301920354
24	-2.268427361814353
25	-1.295072317507468
26	1.1751968207700068
27	1.75591303466492
28	-0.9586601416971818
29	-1.1661543294864027
30	-1.3782915449693842
31	-3.2574595524063574
32	-1.6347255847971311
33	-1.2840562207146933
34	-1.4022914172058596
35	-1.5012946388279098
36	-1.758254158749062
