	A	B	C	D	E
0	0.7069159551658557	0.0689400011354796	0.07057544859318465	0.2088129103124592	0.8964010853823181
1	0.11454502900849994	0.3721774970203029	0.0031299529002729587	0.05165055419672204	0.5816567931383683
2	0.32594504283021153	0.5141539016917388	0.6457685913527711	0.1537749386558197	0.307536698020354
3	0.22883078496894904	0.9110221240586813	0.06118439706460044	0.5895559196320198	0.6772677547971803
4	0.34262439006011225	0.9163364505788405	0.1123790427382606	0.04722863951198619	0.5166288000305843
5	0.17063122244193107	0.8135135720622401	0.3433963766202206	0.23079528882588696	0.922331372746284
6	0.35118085457531045	0.9040202353163601	0.3579772772562597	0.20394602617396407	0.9890416648507837
7	0.2970033109241619	0.793648593381406	0.8790046197015337	0.942442088990904	0.832261553663667
8	0.5479541065774354	0.15260743919940323	0.4214584433616909	0.5762352595537535	0.3756787302929152
9	0.7257437859583649	0.40864720974548496	0.6525727424068398	0.6192006005401766	0.7733232614916564
