	A	B	C	D	E
0	0.7528230283727536	0.7803480188329106	0.7802133227002899	0.5143354311232784	0.4790670310446351
1	0.2225001398888743	0.68380594318365	0.547492167399129	0.4318654007504683	0.120936482450681
2	0.3426328033743624	0.7069614065182629	0.5495680897622311	0.925373677050493	0.5549362071604607
3	0.40955035452287347	0.6766851890903544	0.6887500089508877	0.6404976950478002	0.4728538784078905
4	0.2874325748345472	0.5302492871826315	0.3868908017198238	0.6401479338407527	0.18663014974481096
5	0.5777677798218153	0.041739092874578665	0.016897547384781664	0.2788010416158092	0.20379170082997822
6	0.975518966879368	0.09813231915603815	0.7964011126072829	0.19407150027215492	0.4419551129936934
7	0.0013923372887603147	0.5598641799811374	0.2986320015550371	0.9822544145003073	0.6517575270514933
8	0.6807155132268616	0.08364336643827197	0.6629671873013459	0.3759055645754519	0.4677880448666746
9	0.3860784017544956	0.41282080686533673	0.5406707663672563	0.6920476397369407	0.19759624655403074
