	0
0	-0.770534061297398
1	-0.8420023363702112
2	0.6671203512312014
3	1.460140555505348
4	1.387854663882447
5	2.1701125201954854
6	2.222960562921458
7	2.2832094926645228
8	1.5921532129897322
9	1.4297712381133143
10	1.2043726273350446
11	1.646359944659545
12	2.6286967548477684
13	2.8109095584979307
14	1.4411460136372187
15	3.6123489087806897
16	2.833527805676987
17	2.602309088209639
18	1.8552568666351474
19	2.861310782597733
20	3.2473612584441884
21	3.744079227189673
22	3.594870666248694
23	3.062210607648595
24	2.387708687353744
25	3.522791545999638
26	2.672801882998164
27	4.861031564759951
28	4.4561346376857625
