	A	B	C
0	0.050200210069167195	0.1596685988172002	0.04828710103115752
1	0.474802527915579	0.6035951099281633	0.5852845418205114
2	0.462308526760688	0.6916098408265674	0.6863220577205933
3	0.9770077639989165	0.0387328177615327	0.46462886044994856
4	0.010830699583640357	0.847329487062272	0.6707605134803554
5	0.1302045161110813	0.366432968685905	0.6448529654601113
6	0.2255812789695094	0.6560069735761173	0.6297542228776629
7	0.7518254701657682	0.7598554802894176	0.3444243781472419
8	0.8503140537182211	0.17515043650035966	0.32596360187040585
9	0.6071166997636744	0.4477507842793559	0.9013951814409861
