	A	B	C	D	E
0	0.5785693173269938	0.14042091507749932	0.4606146913633006	0.46217294603527115	0.48509957449691754
1	0.46547582357863826	0.3113154556489792	0.21099343056740794	0.2848560134534125	0.0006376380211027266
2	0.9825116350011933	0.05943631650097991	0.09194724301225987	0.7813880474848816	0.17198953457961574
3	0.4708341335747971	0.6051361932135136	0.5590305634488708	0.6879908532888996	0.41958953436173496
4	0.6939791241220166	0.23247633767311104	0.5725686304729596	0.07000282109593625	0.9602278794319917
5	0.29433255191504204	0.6391095385551486	0.7237433379801055	0.0034889475932047276	0.06418756041033147
6	0.2248506190820575	0.6172658843792476	0.18363164287809708	0.46510130636215075	0.22279679813398645
7	0.3740465968200747	0.871945414608157	0.8289304189745547	0.49529157645521515	0.20614383515479306
8	0.9875828268612652	0.34564119283819006	0.5367504248990675	0.7862218141420736	0.3234860548648312
9	0.14371378752924147	0.9059283667776952	0.5296387560536954	0.31468129634811726	0.3761962518144738
