	A	B	C	D	E
0	0.5770342641156325	0.9430716530401635	0.43307235356173224	0.7798098344226109	0.04934565234378474
1	0.3317523918190124	0.5321409057316038	0.7215553934716159	0.686484418026186	0.6428219778121653
2	0.7714955390122037	0.5869380231136918	0.5117014022129266	0.2712340730997773	0.9679395647519184
3	0.12093167293688267	0.8102354282998749	0.37428504442189947	0.8592013848531003	0.6761604106556832
4	0.3250702059719017	0.6086139244452253	0.33827522077635275	0.7962275838709884	0.49943322176682403
5	0.4671669728304062	0.5116308028469849	0.611185921786455	0.02447938514489678	0.19993993099225893
6	0.7985028299983296	0.16316844674180264	0.8639191795188365	0.651688197940568	0.1962232947179231
7	0.28332313257729136	0.8246042293257068	0.22759897433685294	0.16691835261124255	0.5706189657431915
8	0.4955204105960508	0.09985710175692031	0.741126789115353	0.8291580544344584	0.8633080873953327
9	0.061650084841856634	0.08066269081744137	0.7752582722125306	0.4576753925331587	0.24724576143943544
