	A	B	C	D	E
0	0.24630025181632653	0.8338270713672363	0.8064885464598609	0.7182319284109636	0.3697759242403086
1	0.8371724401740959	0.7401024318201374	0.980322869867172	0.7575058300910166	0.19881169326374537
2	0.6885773230992087	0.8815197721801894	0.7077606412502363	0.47846449777698297	0.7690500219436804
3	0.5847991079886079	0.8289397337735877	0.8014013342445327	0.3631260061978193	0.7148846196226338
4	0.634940441891782	0.286328824788603	0.40132513052891017	0.8038040402672806	0.18705663182336218
5	0.18178066645647584	0.7901364140471234	0.9590694287334492	0.4902959770723371	0.39241440772189395
6	0.3385087877207076	0.09493863563689175	0.5016701455930856	0.1728428349096548	0.6359161900870707
7	0.4025983763233809	0.3489666195960258	0.03085733546737024	0.35793489214616403	0.6867043309164941
8	0.48154868260410455	0.8997700742215343	0.9001546402043941	0.5491452359922613	0.43595561175610387
9	0.4603427771306504	0.7957394827672493	0.6407749065319172	0.9485301775096626	0.10629777341276447
