	0
0	0.24208416180609862
1	0.6589382883206596
2	-1.5256268284886947
3	-2.0629793418962628
4	-2.527616011384543
5	-2.707281970340654
6	-3.229036601321409
7	-4.709903695918804
8	-4.159195335718973
9	-6.380954517262333
10	-5.108109162593676
11	-4.284843166626014
12	-3.1582214203304164
13	-2.7060923698650057
14	-2.828378128379238
15	-0.8714648628457511
16	-2.300539841257212
17	-3.4727732906162867
18	-2.916849015245576
19	-3.4615367295873565
20	-4.69571364419812
21	-5.145345715763417
22	-5.137133546917928
23	-4.620925410535095
24	-3.6139203735800534
25	-3.3860999547322956
26	-2.8031396384838616
27	-3.1968360393217656
28	-3.7618848603480304
29	-3.2024836193981123
30	-2.4153201481168676
31	-1.4903724408634487
32	-1.342509606867367
33	-2.759919741917956
34	-2.481215159635183
35	-2.6515440099420164
36	-3.709618095232553
37	-2.9175738174018373
38	-2.016646420121356
39	-0.16379628697709947
40	-0.961961786693513
41	-1.3915597237821435
42	-0.5331044528037111
43	-0.7954216233599078
44	-0.7799000422392562
45	-0.8741863911078988
46	-1.2590130247402085
47	-2.1541551540837807
48	-3.659687487176128
49	-4.0062799681023895
50	-4.004362411811156
51	-4.374673447121583
52	-3.9278301000040035
53	-2.8449983776812338
54	-2.5130838384150844
55	-2.1422602382525997
56	-0.027338181800590444
