	A	B	C
0	0.6887812956253475	0.8894559477331594	0.9181438017747025
1	0.44769096885248183	0.7996739318061306	0.6477560340220473
2	0.22000024255015027	0.10490632048808346	0.12118784613354305
3	0.26578574622434026	0.9715891725171917	0.5435993044357513
4	0.2359371930068721	0.939223962121891	0.7812973568094438
5	0.10132051188524349	0.44089568921671696	0.3823572667293468
6	0.3575858678891677	0.4401606941210038	0.07013625000673396
7	0.18450811114357046	0.4127197546430579	0.9614872289494697
8	0.9656897826826559	0.3870163364517395	0.23751090149950915
9	0.9147338009235283	0.10072067076843405	0.9028653250752726
