	a	b	c	d
0	0.3774629349097318	0.1294515922488393	0.1154326247131443	0.5715720576854245
1	0.49324420168691985	0.1361837238846807	0.6503313307577575	0.6832965695454686
2	0.0680496154008674	0.665560936439529	0.12944676497924767	0.524949880516832
3	0.9039809669962361	0.663470276212968	0.9891611036567545	0.4706407100631812
4	0.979496615090132	0.08339545347417632	0.7407535098112521	0.5214945258879646
5	0.6211562685362968	0.8712492986484208	0.9378981834786546	0.21151813453337875
6	0.24555201445544994	0.23548710428314856	0.3114405268696634	0.7188166380668941
7	0.34181106044140874	0.6239297104002244	0.4969905661365287	0.9431904505271712
8	0.4257663503728163	0.9579733720371713	0.7588917029617853	0.586417073661818
9	0.5508636021177004	0.6994121246319306	0.7618522169522106	0.35886811311271427
10	0.7022760608383425	0.5873056596076659	0.4755905941297942	0.6166243904580255
11	0.5569418421511724	0.9833517088019857	0.8975877002337845	0.289764247262563
12	0.6770005642388489	0.9398515871982976	0.3631225803081811	0.08208458121646112
13	0.9975062226567634	0.4484967409786621	0.6217016627429206	0.7794651387089131
14	0.4311761402597948	0.9985199636581544	0.06366425071589055	0.08311286353662828
15	0.8908757594348196	0.5559735131307397	0.7943537660701147	0.47269971933330934
16	0.6817518703403314	0.9794597946289315	0.37159350714277206	0.43979782779290977
17	0.4317815731604292	0.28023485956447225	0.6127082279856797	0.0017437304568284073
18	0.5991315978197618	0.21006353226361152	0.20372306202039947	0.6951768583498752
19	0.3790885233189476	0.08176835935061988	0.4482237909009268	0.31429881027575524
20	0.4297583585103154	0.8978530408961481	0.5536622798944348	0.8141611355684365
21	0.14143432730065042	0.6183268163353877	0.7161995820336631	0.477407787516942
22	0.9877089425760807	0.5419528739597759	0.46262081285478385	0.8497219522466971
23	0.6664130438325017	0.6670197000737793	0.7897498442849111	0.7928301289550849
24	0.8786535159968878	0.7712690457379635	0.007886623805624993	0.5849451240566754
25	0.5870972635048346	0.4097693144401492	0.033701214415090996	0.9327729981088525
26	0.9056812793664158	0.994193040197559	0.37548782861711016	0.6134545873256579
27	0.7740899458973103	0.10365682091035033	0.6903420637550886	0.06366220245041188
28	0.34613456929305497	0.30207119262875903	0.3868790803666329	0.10536226581061248
29	0.08697145998976086	0.8266675824111949	0.010785600742273305	0.3958762891179505
30	0.9371403799143527	0.40275088775085544	0.7757647342094224	0.29921347968815803
31	0.09790377171479703	0.2957897280127121	0.7507593260594604	0.8158340529235666
32	0.15195080009008588	0.01351429633415846	0.597125097241434	0.17826880587215488
33	0.6473355491557431	0.519182476362981	0.5196990536241972	0.8910281286123406
34	0.007535073736238185	0.20442725222903402	0.3331638230083709	0.9488080532586807
35	0.48157056467609716	0.6509946082469984	0.34828024288592896	0.7502112231654814
36	0.9599610042095186	0.05962298794502319	0.4272763022331355	0.6642918873943469
37	0.38746722093739905	0.35398401179791794	0.7834972229042596	0.3530727814404325
38	0.41962555814563895	0.952909360485577	0.294102127647757	0.8727689523472417
39	0.5349127092710522	0.767212074769952	0.24129509231188784	0.6032819228214662
40	0.6877800798716659	0.21402694668774824	0.9281909098331226	0.706112797591396
41	0.8589977149316199	0.25639250241365175	0.8159634516930158	0.3279128550581657
42	0.3781003349785502	0.757277394515453	0.823897931629294	0.3090155581130021
43	0.5918754647528967	0.08953139861458748	0.7915054044303372	0.9121170575851351
44	0.1758868200871383	0.8200663840227682	0.6628126373993727	0.4936850975016731
45	0.8849389086722068	0.5936830943995879	0.589877380595277	0.9314058667551557
46	0.06171556370217457	0.7869587574783193	0.3256611638284368	0.42887579803156695
47	0.7184787444792713	0.18063355204656495	0.5510349974902029	0.4632864948156993
48	0.8749495491546155	0.01741678408194558	0.7812838902310187	0.8827400736627612
49	0.9540597702800954	0.11091028474671005	0.49683405912182554	0.30130624884388435
