	0
0	1.5089302127989643
1	3.396623500540077
2	3.504998456050083
3	3.1088140489228824
4	3.6509152257316604
5	2.4607894625375586
6	2.7237573267451287
7	2.6124875826984
8	3.3188368083324566
9	4.9244653671588825
10	4.35702491998411
11	5.626700948970846
12	4.271894450494637
13	4.613384272824153
14	5.29727460329536
15	5.785977005816409
16	6.813185269266283
17	7.045723810247919
18	7.138026104559173
19	5.479392356080741
20	4.522726127914849
21	3.7743843791422402
22	2.7135695874088297
23	4.935086700793269
24	5.100657690377038
25	5.088741834340775
26	5.4495469448299465
27	4.520514602011041
