	A	B	C	D	E
0	0.2332144936734698	0.17719791862655143	0.7534171573089398	0.9661329620434685	0.26284376074172733
1	0.45858563891897486	0.2613124968393489	0.5708198187779613	0.3768238449029042	0.20748665311440684
2	0.10760371026079563	0.35158857846529057	0.9165752122374753	0.46777707315250217	0.3604886637819035
3	0.24841806449330806	0.31807839694169493	0.12063425596316613	0.05430925893067495	0.9837792809329083
4	0.8372855650499	0.735162903949499	0.40916576808796223	0.157947564888268	0.8301643417383789
5	0.4270381737748339	0.18145921701900325	0.319711682820213	0.43900420189069433	0.3244727493883902
6	0.9211989264096124	0.8875036118282329	0.8670210738263792	0.5184440481764581	0.6253016246688841
7	0.5317283362763374	0.04346927378617571	0.23134598353855662	0.3841845673341957	0.2316549526441647
8	0.04528928973544699	0.7120738918932044	0.7820126078695724	0.6402620012978452	0.6949158849757574
9	0.182245315169007	0.011308813540788276	0.6167907638252557	0.6538667501410044	0.15324468933522517
