	a	b	c	d
0	0.7316742310973033	0.7648198713667225	0.15673546936906768	0.35457668275673815
1	0.8033241873441807	0.7635522382062488	0.4426778863525702	0.3954831051392611
2	0.9583531412910178	0.5359821313410335	0.13562230238738093	0.902426323312159
3	0.6479321532797937	0.34253162422614414	0.3438414071676591	0.22627497027203813
4	0.26289074880335406	0.867296128447594	0.5076562026862279	0.27538384812181915
5	0.33616600680241493	0.4166065304572375	0.9468456245939489	0.7873045412795141
6	0.4621857156351742	0.4295321328893088	0.7423002144528247	0.042500033680070826
7	0.6836616558634706	0.45445251238269524	0.8687757108485044	0.966545771422571
8	0.4317571138914421	0.37389119051198405	0.8746122077886593	0.8937632765223076
9	0.04326869675414047	0.5448408821086578	0.6911177316119853	0.08703749864928301
10	0.9505801913857321	0.8629731952083438	0.5110586505101474	0.1254336659994868
11	0.6232882232486201	0.3373526580736005	0.9253686919513128	0.07688106773766534
12	0.8533335236048476	0.6125274321575874	0.7040281377569718	0.632307866772116
13	0.027072919617489477	0.09400435681661001	0.9757953885016522	0.6922153356517922
14	0.8513641460663689	0.4330446306799166	0.5048884968957827	0.06545432151804986
15	0.004398393570022363	0.7931446602246045	0.08770425938649373	0.25123673699795135
16	0.42838760839580736	0.6024250802095661	0.3519567002417542	0.5069178013245019
17	0.8811187137238427	0.02646670474286894	0.07866630641942773	0.12831351452338235
18	0.6801372447645374	0.22462724421044333	0.17737901026483727	0.5212416701308443
19	0.3362089496139542	0.8305871333032658	0.5509055516244243	0.1598885071983729
20	0.9505341643603179	0.9706625965568799	0.6317781699560047	0.5538909636794332
21	0.3944746938701962	0.26717456036780873	0.26046409885342026	0.564879298770496
22	0.9280148769850225	0.7381691961038541	0.5827928985120788	0.34841794654177327
23	0.7239628032174886	0.462846561635778	0.18812477882748824	0.2657687333438712
24	0.0649325546844236	0.18271106790102132	0.24371395339016722	0.6014705337672702
25	0.1260264773667903	0.21012317019654203	0.3577108994036998	0.17088670595992894
26	0.5258132965390111	0.5479326339690794	0.12095364420544596	0.2871776874368168
27	0.3942821868532168	0.4496269845129367	0.20019196152205687	0.8497219517216109
28	0.14108744773814008	0.11137545325009224	0.5128268620740473	0.7685358437617855
29	0.6022233341911574	0.4686316611877187	0.44213546492457867	0.6712316060314748
30	0.9228221705281971	0.5783738174549627	0.32808036814440245	0.6502846599923283
31	0.44338253325660815	0.8699031275772573	0.7197132459896289	0.2827650529911574
32	0.6590559880832471	0.41165115106737693	0.8029092825228646	0.9586751151546085
33	0.5329432817185391	0.2472105285513303	0.2753222362933484	0.8121969429357199
34	0.5066698942494045	0.9591714304423092	0.07859220875902373	0.564464862362734
35	0.5662261394293584	0.614287213793318	0.9008933168043014	0.6466216444710904
36	0.04767751204068582	0.9685219043883271	0.019553895353095485	0.8123468490575083
37	0.5333951426216355	0.859886749697981	0.6072729600775081	0.09274607173205696
38	0.9897890980361229	0.6513864232644286	0.16692936846306838	0.7118667200952715
39	0.7731759201120837	0.060794917837049045	0.3745647576403397	0.39389624425390735
40	0.7159695210819129	0.27185304474056926	0.2284189743085665	0.3830361653836406
41	0.6757753395982145	0.8633073095102201	0.04777200638219459	0.8956768286469688
42	0.901553539283466	0.4167447684734801	0.6543044702636878	0.44155986945947723
43	0.5377520556218381	0.48491869342753946	0.7273360827078662	0.45764973100970996
44	0.5855378476032065	0.27339265765021825	0.860079507998197	0.04294429502371522
45	0.8589617276525138	0.8273835958890247	0.3248294896338817	0.5096166877689927
46	0.4230559812350355	0.4048114467621926	0.6086361678706748	0.1581740774049678
47	0.6665205603174754	0.8418583860921461	0.9646036986466505	0.009043005337265098
48	0.3053086074445923	0.4855971867468457	0.9294310183465383	0.990228208347353
49	0.6564637851180304	0.6461876722462407	0.8511368534513588	0.41974120877018717
