	0
0	0.43121613562511135
1	0.672577342193993
2	1.6964106922224862
3	-0.33471534118554214
4	-1.53526432864891
5	-3.5595737439692092
6	-3.9795978336607694
7	-3.3517509428299563
8	-1.8874209146015037
9	-1.6598620439526717
10	-1.9229905033289167
11	-2.572425604388967
12	-1.5842045062258325
13	-0.1523896486327676
14	0.3172113778400149
15	0.45083830705772493
16	-0.15203599955769703
17	0.2253949457104356
18	-0.29947705641009037
19	-0.6816033528686146
20	-1.0629474199738818
21	-3.4013138061375745
22	-3.0452448070974762
23	-3.696904323832939
24	-2.4080214188573907
25	-1.9493357696178242
26	-2.348502653323146
27	-3.080670043969383
28	-2.7132393558931027
29	-4.3392407095662024
