	a	b	c	d
0	0.5844773562470265	0.7883793340649271	0.7528075279488226	0.26514001998037884
1	0.10386447208179739	0.44962785321728227	0.7041069350889056	0.007472088449717584
2	0.4322869473238603	0.7684873718636224	0.6791357560588348	0.4023290216432568
3	0.5183932632860365	0.8154353740750652	0.6466745347353152	0.02108793213655502
4	0.611820855945036	0.18234915742832936	0.20833537889248666	0.46546667865511127
5	0.12957107756849007	0.6037265469866103	0.2782884675514179	0.9543018622645305
6	0.3659804137522378	0.2919098231047833	0.8897646155870949	0.6236222300057226
7	0.2688618754379064	0.8461865642747206	0.47898306911983424	0.07922860626183148
8	0.5300184115988205	0.7974019987312334	0.21176657476620897	0.043923115567258364
9	0.2166802770140931	0.19601976488528006	0.07866769958274689	0.10637084516759743
10	0.2137958167769216	0.14149711090526484	0.6144101334542292	0.5441336876435744
11	0.9172044757038578	0.10078998955162433	0.8306887481437322	0.3100778001694616
12	0.152934298365635	0.09307313785012439	0.6637534761271433	0.5420342324630295
13	0.5013981223869798	0.3127084738222866	0.8678547045095215	0.4155978550513211
14	0.9288010803031884	0.11861009315846816	0.6934978998650893	0.6612889968907498
15	0.38090295487676284	0.3209185856722806	0.9250242350812748	0.6549512011012217
16	0.977185515731204	0.5575405036274734	0.7189348450708564	0.1982110959119574
17	0.5992780483331843	0.8654435714750268	0.5974842645583637	0.7481546131402801
18	0.8865085632691182	0.7800072032844316	0.1624280614605913	0.1677879356316011
19	0.9449976534967552	0.0483736790807755	0.28147449990025897	0.08966779097660815
20	0.9459669747894754	0.4678684203867891	0.4951281430169032	0.234194797049172
21	0.8274858155007191	0.7592168058027976	0.9359076381470268	0.49487625739595287
22	0.44972062176553906	0.32702260638437375	0.5951528835838437	0.13282897182474196
23	0.1845408192924105	0.854362819428039	0.9257854457446283	0.3987439842459435
24	0.6041320711244781	0.8642539683840421	0.35564101854403174	0.03749800845226481
25	0.37526206410437457	0.35963169442498755	0.8756900549572626	0.10616525999201853
26	0.4121900215253126	0.9974703153619913	0.16975689638774882	0.9892074069038598
27	0.7949592109908965	0.44808120265242524	0.7512234443852359	0.0189533270376141
28	0.2843827862778746	0.7000690683220797	0.5556156058450265	0.2464648654403211
29	0.052364231009219275	0.8704988168330575	0.8945264206824927	0.25034960318579946
30	0.8824543119633791	0.5119322244190492	0.14657924461158078	0.9760683594938379
31	0.4853222808681815	0.8254589444383414	0.8281549632596982	0.5171800305793609
32	0.876206053915387	0.4607085043515916	0.9531383864390113	0.13510667022669243
33	0.31667045830091045	0.6014918211213103	0.1943160186053573	0.13397117695864968
34	0.448246471079224	0.6655113709993972	0.6495897352066905	0.0787843956892964
35	0.19848900111562962	0.2694896031105293	0.5405867321119537	0.18951797903396406
36	0.13474022034924493	0.40159190465342776	0.07107550481537595	0.1904569679378365
37	0.06496022527983458	0.12934869134083404	0.03988798935462823	0.5049887759995673
38	0.9313820715566963	0.16805906749429156	0.7363111220960863	0.012949066272925913
39	0.7497710049564905	0.6289835760520828	0.9761088651717628	0.6118139352655922
40	0.6563415629396353	0.5369493284810751	0.6130502077521264	0.9150253759944534
41	0.878753031546549	0.8708730417016946	0.5782727465845852	0.6828776068843952
42	0.5661703170993265	0.49787927025208867	0.6039988215089307	0.636186776869271
43	0.37031744438024095	0.07959263079216627	0.03806376323736571	0.42362003749146127
44	0.18707901907268842	0.8067943311501312	0.9259845314680932	0.7449609561679434
45	0.6451117642906491	0.5356856350783269	0.5066655475168983	0.2484088698987582
46	0.35318004039312734	0.19139449711672107	0.14801449201831995	0.4909508618142169
47	0.5120477066549546	0.9844444779521082	0.40429644336028825	0.6518624896395695
48	0.27648185650385193	0.35634604181651075	0.1278150612830623	0.3862253536389799
49	0.9837833237073056	0.053156527832699196	0.6206841982741388	0.8799265252111584
