	a	b	c	d
0	0.2259714776608971	0.1949147433888324	0.6957110202140433	0.8609507502386016
1	0.36963345562950745	0.5035261356183356	0.10418436528330866	0.9621461621055114
2	0.02504942498781504	0.5876104708820655	0.007492279928401291	0.7816989451952115
3	0.6506897733257985	0.2628163542516875	0.5231947615183716	0.34760256439091175
4	0.42497154235621126	0.5710596737743809	0.19074182867132117	0.7222844923098238
5	0.11275082390403324	0.8159046432826257	0.4232400612318101	0.9420805248251647
6	0.022122524483232153	0.20862502216899403	0.6809294086146697	0.2677524135478935
7	0.5210494104599227	0.6221487554282413	0.8462559864739254	0.35505027463716965
8	0.32578867236243036	0.0008991297580173141	0.19426192164048506	0.46397253290324036
9	0.6961767830979579	0.19454162258917085	0.14797367975104814	0.5321052346155578
10	0.4651605013435288	0.5912326380938999	0.8945912992204621	0.14979647029817733
11	0.5825468500599253	0.023399168333507303	0.8559282355505912	0.6137642267827257
12	0.924898902348308	0.19005487102913154	0.16274337406892359	0.9024217181801241
13	0.6281637746156096	0.9657263004610932	0.6916363405572175	0.46281472650761046
14	0.8635224637992562	0.540856384185133	0.26362114323352026	0.17904122687360047
15	0.9193566400958154	0.6175584840612789	0.7913131248659937	0.01592962438717027
16	0.8310893933429573	0.8573299610022012	0.6552703796831407	0.6882591473005127
17	0.17316472725676735	0.6485381795852491	0.2433384322898572	0.023572659567369092
18	0.0531439415761642	0.18430419851299662	0.7189599662024047	0.4920812914709145
19	0.01078662118550866	0.6899949146600166	0.06218468516219089	0.46912235434541416
20	0.44671926898871794	0.1298615989420151	0.2026547700165554	0.4914879860282769
21	0.5348577427457362	0.36344081070537015	0.24103759726502938	0.3482367640456514
22	0.303861808831586	0.3056129462029107	0.984108502543668	0.6222899804940811
23	0.028108349808427913	0.8587668119709679	0.15728261021774237	0.5553996592407834
24	0.2146816145433179	0.09756277004955471	0.41398787768581635	0.45674059000319167
25	0.7841229991137703	0.9762402246574583	0.8349019146611135	0.8182832649317902
26	0.15506938926556157	0.7578406236466354	0.8368885043120874	0.503963352436152
27	0.5715190343789268	0.8255986208908898	0.9106722758514689	0.3366684520599068
28	0.8308453370250174	0.2737898141484908	0.926673136593382	0.5161366417630303
29	0.5052178627729011	0.7378353952512899	0.9170273016265387	0.9034687855016524
30	0.41800593078559956	0.47843291750793815	0.2469642630260951	0.43164926807897075
31	0.8252197212771345	0.6668799795751149	0.1657286087468588	0.26593470941258657
32	0.14838495586006162	0.4712279211488688	0.23406872731816852	0.33646869290421444
33	0.4624999480904549	0.8210563987092215	0.36554387048492876	0.7281455525063668
34	0.3205404137840485	0.2705991879390034	0.66274172750165	0.5618304461747757
35	0.9050102687776752	0.16749733393391986	0.8218081122478995	0.1881722088292216
36	0.5394185573903915	0.6008065733788026	0.671049944101828	0.5452311897250931
37	0.15782838980837888	0.7353298994113681	0.33928846567733795	0.7251106071429712
38	0.4031907723099005	0.944253773363391	0.21751540667593483	0.9370340656033037
39	0.030365193092613985	0.8988162244251432	0.750907883385629	0.6665096494702538
40	0.5862920211768583	0.7711498170678407	0.6663525943603165	0.6402224133905068
41	0.36191125556283643	0.292747931478584	0.980469670586782	0.36336182068224254
42	0.5578535097717091	0.27067964491986674	0.9676995753502128	0.02365787607349501
43	0.8261895058819366	0.5946367552841889	0.128921913469218	0.21550935227193924
44	0.8556282109963879	0.08292226122792834	0.8541877938843526	0.9250190318618974
45	0.6838976890424071	0.9817087399272256	0.07801628188940934	0.16225131552082195
46	0.23349238891859891	0.9449934598314761	0.5168953777978578	0.8228793145824818
47	0.9443462008317751	0.30919666632740084	0.6422456756865166	0.1880714619096605
48	0.989879368896035	0.04761692820782171	0.3817411997729526	0.9317346750446396
49	0.7812510245015044	0.7994129592647664	0.4906928528594605	0.5464546484825524
