	0
0	-0.25700986253831304
1	-2.4456146821901017
2	-2.443198384111897
3	-0.2957245163115281
4	0.1623040716503526
5	0.13829347231821204
6	-1.311102591485828
7	-2.708498614982389
8	-3.0648078632018305
9	-2.7372752585242837
10	-2.3528412402985355
11	-1.3681174217334255
12	-2.474541277561322
13	-2.112209742088571
14	-1.116943389638481
15	-0.9385712269332352
16	-1.7525653449679854
17	-1.535542990908584
18	-0.7178915698715923
19	0.09837489264182775
20	0.7884824075128922
21	1.614455446430359
22	1.282675932870424
23	0.1284243800472391
24	1.132923752286883
25	1.0400054773315677
26	1.532443881741263
27	3.019347300115407
28	3.303644111910372
29	1.9456865191008093
30	2.0381957012606096
31	0.7585012505541116
32	1.5786603117031772
33	2.618627383379059
34	2.632575625028516
35	1.4757109217404596
36	0.3208023199338206
37	-0.4085755354352344
38	-0.1621553294641591
39	-0.5353442888290425
40	-2.6084669462213057
41	-4.2732254949671304
42	-4.410160465623467
43	-4.033496210821685
44	-4.585698289947304
45	-2.007715778256183
46	-0.9968783297346524
47	-1.4045991051926672
48	-1.065224197785988
49	-2.0693350132125974
50	-2.921785805313578
51	-1.9019442177968675
52	-2.7862567606794113
53	-2.775601724351186
54	-2.2907751018949067
55	-3.779196672053353
56	-3.745584697825283
