	0
0	-1.1788069999274744
1	-0.5691225540852921
2	-0.3918309021319206
3	-1.2326449633884715
4	-0.38537591536067994
5	-0.49087513150163614
6	-1.437547659540774
7	-2.311467060110631
8	-2.725040010033737
9	-2.5701540033253227
10	-1.9465836265353686
11	-2.030251102602966
12	-3.4022234475137427
13	-1.8294865385466432
14	-1.9510356871451082
15	-3.2886368755630957
16	-0.9131077403496586
17	-1.6822506734317435
18	-2.026884205147293
19	-1.3152472558295947
20	-3.6377338712305196
21	-4.461582204690309
22	-3.3974085355903476
23	-3.1825000382539392
24	-2.7136071901170573
25	-3.7376068090072425
26	-4.033093555213906
27	-4.404998762876436
