	a	b	c
0	0.520203773637731	0.7051695574666078	0.6607145841275622
1	0.7583931582513825	0.5312327405013404	0.6237684291916081
2	0.723010334576091	0.48147647563716334	0.1422146859033867
3	0.1838567011507417	0.723007085598392	0.7244626036620854
4	0.8816124474219994	0.6849478288941798	0.9140978967488601
5	0.42431667804797357	0.6233800629012074	0.20233345795914426
6	0.8391812231707969	0.4909207147026895	0.4076451578873028
7	0.12725527920233104	0.46858656558294576	0.16353243842187448
8	0.4425807967207157	0.7057437248638021	0.08124494133805926
9	0.870689456454547	0.43898337274579735	0.9417661103092848
