	0
0	-0.5964445427727927
1	-0.7972963089470426
2	-1.3452871438064333
3	-1.1832428604339227
4	-2.7681437797808948
5	-4.673019725459456
6	-4.526685398169871
7	-2.319277903663042
8	-3.172787917079925
9	-3.415258042409836
10	-3.531654183245251
11	-1.3876193019974403
12	-1.0546492766758517
13	0.5720431452172208
14	-0.19185814322814676
15	-0.8534812358258402
16	-1.6863490163422967
17	-1.4372974409305326
18	-1.3527757796115316
19	-1.4748989655122466
20	-0.9950639324162077
21	0.08104768671817097
22	-0.649618709447487
23	-0.21032254420030855
24	-0.7315046217567704
25	-0.6772281630373407
26	-0.691333359966724
27	0.28643235701929226
28	-0.04712800733890171
29	-0.26780883903992886
30	0.5772373153457835
31	0.14612974424037295
32	1.0596418548067823
33	3.0095028923513425
34	2.7385293942736686
35	2.5439842277706126
36	2.4749638245725287
37	4.012324509643118
38	4.407346529158129
39	5.412763931837449
40	5.222454849161359
41	5.179802890569381
42	5.1396930400818395
43	4.328101036393536
44	3.6613721918332933
