	0
0	-0.7035221461960043
1	-1.157405266555296
2	-0.5546866231492822
3	0.10358791347551632
4	0.5018981783998941
5	-0.8523113101791708
6	0.13846688871291846
7	0.17545037762774074
8	0.2927235714620972
9	0.47812674904471175
10	2.1438297759300173
11	3.9636928616451157
12	3.71142989228283
13	2.6796418708362433
14	2.920451686165841
15	2.526030513753058
16	2.263330654112565
17	3.5606114482022395
18	5.64775233734621
19	6.994806426303245
20	7.669374469871325
21	8.532583627337827
22	5.56775989214127
23	6.967860342519714
24	7.687911050858426
25	7.438603665854721
26	7.045574455482349
27	9.446468558179081
28	8.058128163427597
29	7.792144302962466
30	5.98461385320045
31	4.439155850929407
32	3.8754069887880993
33	1.7481081731889523
34	3.092577710051337
35	1.8219041065597008
36	1.2996660872752654
37	1.4024537377420114
38	1.3657276947019512
39	0.4856429880955284
40	1.0716541894179854
41	-0.07313202859418544
42	0.4430493947484606
43	1.4470602548049316
44	-0.037638403533763576
45	0.11287708846546249
46	1.3106960338048148
47	3.070571592141794
48	2.2480033280281693
49	2.6276255094182797
