	A	B	C	D	E
0	0.7692576534601967	0.8392663555948943	0.8221933863960972	0.543493099878872	0.9573701894868665
1	0.7969209926137079	0.8793281205673661	0.9669756555824054	0.8661267423562435	0.7190425314059694
2	0.06839713601980513	0.767363086391588	0.08647881471222474	0.8856624271481046	0.8666495063647659
3	0.0046760300297947754	0.5124782140857065	0.7657700314405574	0.46026289342143145	0.12096540250640775
4	0.008585921920081896	0.4542593865840111	0.507703650745187	0.19643024145098342	0.49829688491829893
5	0.2323104594867781	0.7526122504255984	0.803951629130465	0.13296036687474355	0.14555260414233462
6	0.8975805523707573	0.3904993496365431	0.9223731565840739	0.3712047106893862	0.00793365123652523
7	0.30675745480067673	0.9942422438746737	0.6396039554646583	0.1878060798124228	0.25851491682890715
8	0.8084293795464004	0.9128798779182401	0.29991549456692534	0.4954772662768474	0.023957116122918842
9	0.7202680523273732	0.12951297461999056	0.06673184535784038	0.1877676384359962	0.7614131719146033
