	0
0	0.9297344603009409
1	1.8617563435733007
2	0.3408006495826186
3	0.581961999699067
4	-0.3684687135324006
5	-1.4125366649688411
6	-0.39369314343287165
7	-1.5082827202053166
8	-0.6099367188547441
9	-0.3052790803898481
10	0.1573226087832451
11	3.8251217046465973
12	2.9769999149657043
13	3.7621396773221294
14	4.995463408710206
15	5.023334612735139
16	4.454503848768912
17	5.1123196323828095
18	5.042608516023351
19	5.580332216285218
20	5.6127686868786615
21	6.006484799600997
22	6.382214532251874
23	3.508508028803206
24	4.094321084595919
25	4.037505886349695
26	3.5097576636614383
27	3.6800160824441868
28	4.512301342385777
29	4.567876334215306
30	2.8642084705226725
31	2.3549057295873363
32	3.434595539869386
33	3.297870488192711
34	3.2115560735575115
35	4.793943737677978
36	4.910251318061471
37	5.104762050802188
38	4.0584517251844545
39	5.199825832105558
40	6.526564607734542
41	6.876551181320911
42	6.7445301265533315
