	0
0	1.6937379954582128
1	1.026214481496491
2	-0.24741571132185758
3	-1.4586981687840135
4	-1.7181926696835883
5	-1.9221971680625722
6	-1.1737878247445395
7	-0.6640921939030554
8	-0.867534121945503
9	-0.7367223342621418
10	-1.6117276841247095
11	-3.697163068824751
12	-2.3549799915889755
13	-1.9843695889392707
14	-2.6552611782472915
15	-2.0266370264575575
16	-0.184367354205202
17	-0.2712995083179284
18	-0.5135193735648967
19	0.4627357263457049
20	1.6666734302352757
21	0.8135065724391812
22	1.384494298022083
23	0.6512637549871743
24	1.0884467812625593
25	1.4499626504077203
26	3.0186784959565323
27	3.933951101311702
28	2.737741876299271
29	3.4641123689477493
30	4.5564384826341
31	4.796986329141148
32	5.230272044076939
33	5.110877534685827
34	4.073596861426557
35	4.89677576659746
36	3.8621858653861523
37	3.3663984551469275
38	4.205292633887438
39	3.2215694146120044
40	3.1444169926007457
41	1.909745502961177
42	3.0052876858975446
43	3.1882480043000614
44	3.1295939283574152
