	0
0	0.6158248818939492
1	1.1765334485733185
2	1.3694105877958211
3	0.3827236496662464
4	-0.28948608491738803
5	0.4695994371158636
6	1.1899880043219175
7	1.9270773799570742
8	2.473614284763714
9	2.307851091781972
10	2.9655261248981906
11	3.64201090612275
12	3.5660772850201155
13	3.0956477766388533
14	2.4851640946118074
15	3.1519579104823423
16	3.035549423798569
17	2.116206700386985
18	2.9343234425490903
19	2.9467297290780463
20	3.737824284140118
21	3.1166466803390636
22	2.4793064852853393
23	2.2588824775097778
24	3.0293368099049993
25	4.76001055983803
26	5.239807807662258
27	4.839870828630179
28	2.640979409849387
29	4.142535899622952
30	3.944855995426068
31	5.569947440349933
32	6.581695113191163
33	5.614623890856707
34	4.998637402536091
