	0
0	-0.23087189841236722
1	0.1008748667373579
2	-1.250537083476134
3	-1.4620882614010287
4	0.9881273679661062
5	1.3402919527167692
6	1.036062716055199
7	-0.0882126786240014
8	1.4407554051334168
9	-0.09072865565550159
10	-0.33177998937585484
11	-1.1905944325051359
12	-0.4865913787494196
13	-1.3910873858947648
14	-2.173467848061271
15	-1.6353068807108835
16	-2.350666057871094
17	-2.3375389075154103
18	-1.7278246145681777
19	-0.5449012425435438
20	0.48403525014721005
21	0.26159920192112535
22	0.03215890611504757
23	0.34027272805001557
