	0
0	0.40590376508842474
1	1.318496133800954
2	0.3681270058486038
3	-2.3177035794346126
4	-2.7321136004158255
5	-3.100052681203256
6	-2.9363473543267613
7	-2.1526887617297255
8	-1.5496858280375019
9	-1.537014886984233
10	-0.54231687061231
11	0.2529396015075258
12	-0.10380768140873431
13	-0.512208121840558
14	-0.9815918513136597
15	-1.088431270475592
16	-1.7410058792175427
17	-2.4070333455783355
18	-3.075391962062378
19	-3.7099091645670588
20	-3.2879955214937984
21	-1.5807086666534738
22	-0.11995609374840033
23	0.3534538374785614
24	2.3836981374586106
25	0.8741859190926362
26	0.22596546026305175
27	0.7317180721207622
28	0.6145333583058126
29	1.0446595648011252
30	1.7221944009742125
31	0.23577318914970058
32	0.017216977991804855
33	0.6661018724236276
34	2.0928134845955153
35	4.068856083256243
