	A	B	C	D	E
0	0.08462157036454909	0.38213861234381563	0.5247540104429238	0.07367652575075612	0.41305279930498107
1	0.013507014314224963	0.4538530869148173	0.7327320863834518	0.8842899660419539	0.036483171250130786
2	0.7592093386898111	0.4209767476275925	0.8714662324203004	0.6206951884013657	0.597049161313634
3	0.11406421234756658	0.4346298748796861	0.14466907526620398	0.976574398317822	0.3283840624041202
4	0.12290063577324406	0.5968500878513824	0.04059689808818223	0.9216148577721615	0.7708627280507646
5	0.3250011175526535	0.4478448946045097	0.19223530185579452	0.4827166497101282	0.657797955148993
6	0.531337153980889	0.12549868500761707	0.40260843835933857	0.842725073086568	0.4576130025744576
7	0.3677771053479332	0.8023151038089138	0.5758814230488523	0.355082898225233	0.781416897784123
8	0.6008005312609249	0.16327709243401534	0.46273846756878834	0.7116557527938822	0.21018426427280057
9	0.2547030280867647	0.706628095008763	0.1203014569528712	0.01726134869771412	0.9200480411455098
