	A	B	C
0	0.8252096514705785	0.07053381998756669	0.5583417579139693
1	0.674313522360314	0.9881942995541518	0.577010700680022
2	0.24746388465489222	0.9627316347017328	0.7632951385711132
3	0.8291520303832801	0.9239049385564357	0.053665902430264145
4	0.2819630653913794	0.4159936688927318	0.834908619870214
5	0.6869222924754439	0.8980059634606065	0.9058137322019338
6	0.8609805650119279	0.39205468345558314	0.3203790251023033
7	0.9454374479799034	0.8629629979720833	0.030067998526486006
8	0.56964485235329	0.013619498635705773	0.35503418307270984
9	0.8889983783931343	0.9784443498898342	0.6503020561675945
