	a	b	c
0	1.1499548694078698	-0.9588836606815192	-1.9582619823707923
1	-0.9064532375903991	0.7489787183578599	-1.4916263481548322
2	3.067841609005384	0.29277621855968206	0.9340897014755902
3	0.8241966388130293	0.8206760088895751	-0.48576014186069694
4	1.2828297235955088	-0.8976256235501985	-1.1691668293433635
5	-0.40463561485109323	2.3435260342137845	-0.691736097778072
6	-0.27195625738435103	0.8538496768996472	-2.768060259974016
7	0.3430064869620709	0.3774920312093452	0.011419347520377432
8	0.034162449829077235	0.0355224885179384	-1.51623670418264
9	0.8944869468253874	-0.37383882387962636	-0.7315299693958128
10	2.7210814824271274	0.8745270713583233	-0.7806497342334263
11	2.3209951105184454	-0.9463578169601505	-2.13708495409158
12	0.2178212148628641	-1.2358276488563373	-1.0146767943462112
13	0.3466791594485179	-0.4775102122258486	0.807116342891065
14	1.4367599712829402	0.2299321871127442	-2.038319710956146
15	-0.12739918689003948	0.2659936739421014	-0.5870291024450389
16	-1.2941646217438798	-1.0697834539427813	-0.569299023209882
17	1.589451690735402	-0.6107486985714845	-1.1907152740419131
18	0.23395501704864496	0.9746144133270026	1.4367581332806845
19	1.5808873339714686	0.723301412942275	-0.33311266712828247
20	1.4305169808396512	1.2206917209023451	-0.28165137248429495
21	0.9160617554472804	0.37545440271769415	-1.4160733489299977
22	1.254227251467495	0.5170206987964546	0.8893173484412815
23	-0.7365198805032023	0.3990307578154814	-0.4530275811731115
24	2.7473695721435174	0.9578745152527961	-0.2866130944938511
25	0.1758224264386412	-0.1569810305631116	-1.8434076670479382
26	-0.4698555551257324	2.653217531486078	0.30198351824027614
27	1.216978407164223	2.1252377575427692	0.10941541356238682
28	1.2658103980972366	0.4996054557791656	-0.9293476966527563
29	1.5837525003362996	-1.578021535199999	-3.9253529782122123
30	1.9493128627424121	2.3664572620960027	-0.06389270638844502
31	1.1982834350915628	-0.5931633391640557	-1.4689591735391283
32	0.15357753266151686	-0.2185666656255862	-1.5133178159304275
33	0.387138651647042	0.22882188394126896	-2.7042952017915347
34	0.015841848779409418	1.6472625077831782	-1.2373919718970838
35	2.816576221799581	0.4803918415798237	0.6720855108227335
36	0.3758106283369752	0.15578178710459886	-2.5404152389696213
37	0.3664481862518909	-0.25468086597357303	-2.42110941466391
38	0.8919070305186616	2.252504298971514	-0.8172133758296269
39	2.5086836895749762	-2.033954615017328	0.6344641844244066
40	-0.16994424859070145	0.34208274541095557	-1.6796615376678115
41	1.1051570239007935	-0.8596823837233688	-1.0376846849621675
42	0.5273267444519161	0.04274535766946502	-1.4397863232701527
43	1.210012258329082	2.6048228209666715	0.265204176697182
44	3.012081835433548	0.30664789850659574	-1.8581696186765968
45	0.3507922053047442	-0.6747536430832829	-1.4855571889740078
46	0.2818781851821809	1.2447077925615453	0.9655146406589457
47	1.7210043967850792	0.7147391642992479	-1.6850863230861886
48	1.6832306182640795	0.5344527086468402	-1.6695262048439787
49	1.0658781537659772	-0.18763857293585262	-0.8732269238765149
50	2.540506259469149	-0.03814850629167277	-0.05531099802112205
51	0.8390899543068447	0.09649842199415225	-0.9655581199018398
52	1.7658368962341697	1.9272308404394618	-1.390553940189705
53	0.03553395114960589	-0.8215741926265955	0.3328670525472155
54	-0.3661043326618638	0.2211546218999173	-0.7364807405331513
55	2.062849785527157	0.7951758543439764	-0.438667904248482
56	2.8626864721268714	1.2041377762136742	-1.177496085011751
57	0.11352355583672102	-0.4511416552533824	-1.5255068791066309
58	1.5493991107905067	0.32184283651593576	-0.7559281460813166
59	1.4325560693837827	0.4847172609970343	-0.9008682214621029
60	1.8506612380723637	0.889928209433206	-1.063852365877976
61	1.0705898663964266	-0.12333923715340668	-1.792098970385657
62	0.08202349348262694	0.2984445647444813	-1.7386432768363773
63	1.6620460324426607	-0.42559888378054506	-1.2973685478303643
64	2.158693084375936	0.9093689056142649	0.20677007815190573
65	-0.2859788564448966	0.7645075001523203	-1.5572061592845086
66	1.2085202180340082	-1.4323104488722171	1.8123214817950508
67	1.2071256854778243	-0.7757765171920891	-1.8061367425707726
