	a	b	c	d
0	0.7164839069034321	0.9383344178881005	0.9268678213474557	0.3043354551348564
1	0.9671417279291287	0.5792877191656961	0.25562288313531345	0.7106955425865322
2	0.5818424926629213	0.4078165831459458	0.7530311951056532	0.5935266980736886
3	0.6034517557666839	0.6797918351160126	0.8289427827251973	0.4208465778506584
4	0.12443997527320283	0.28980358388190863	0.16876822254096657	0.9020329538761975
5	0.7608688379752692	0.7300265281958079	0.002476164366157163	0.46569310135658126
6	0.6518662616922861	0.745837247136988	0.07066506422268026	0.2019750480188478
7	0.8892056417080852	0.047394230763896816	0.519283843133477	0.4669476532799818
8	0.612498020311511	0.4469973510718672	0.33761336191372515	0.3548131494034571
9	0.6225791175462763	0.6990972908124633	0.8495396070362099	0.6062963393470922
10	0.6772363499661482	0.2081366135956496	0.29753487793999467	0.6779901983966581
11	0.9929580297150674	0.9235179373426545	0.6800755132702953	0.7873185600530416
12	0.1227415395484256	0.47473737884115996	0.977182007832429	0.7884284441726781
13	0.8784477923836557	0.8504640461792777	0.9812171399436946	0.4830171037916725
14	0.5475233530459082	0.8870185248765766	0.6651346645138938	0.5084865935290747
15	0.06570466195944225	0.10473831483374418	0.08426700023586864	0.19050316773922382
16	0.3075920848017052	0.07931985173277978	0.12076886430315459	0.12228857591330633
17	0.2885466219764806	0.4749995103565562	0.045488569033964255	0.6253525113646615
18	0.7219861529983445	0.7334336731836306	0.24963122249799652	0.2982075454520431
19	0.47126883854491286	0.5984146268713795	0.6961435029682342	0.27583964086750257
20	0.31449422147826167	0.0315293399194686	0.9258118885212032	0.5203342562477369
21	0.13793339902344914	0.6019888478305462	0.7870269865815791	0.7896907736772331
22	0.256810345905776	0.8030522542492812	0.2793025460278066	0.37500110942873044
23	0.18262588847910421	0.5279195640856504	0.13595636388764054	0.8461628866714133
24	0.4737488453556481	0.10787552990961868	0.959623154182048	0.3800164744907134
25	0.7410083444682894	0.3284329724765531	0.7101148093515913	0.6813208476326305
26	0.06675064572833178	0.8150574424316539	0.37078266804948323	0.9308501639369803
27	0.35218213893133565	0.7837945420663306	0.7006361042576762	0.8868229789011912
28	0.0317989693391878	0.38779671544101857	0.7163264861098074	0.5328404422588958
29	0.11347789745498182	0.5294204642623491	0.861840266982146	0.701232977449604
30	0.026663701745433865	0.21305535114755614	0.5445076446273823	0.23911723938271823
31	0.2728998047883914	0.7540966354693368	0.17127478444027588	0.03777434578652139
32	0.7945467932487307	0.13505503974941924	0.7270115019839668	0.3095647548092363
33	0.9315171870563866	0.3125873793415296	0.03686203244015773	0.6642579310981124
34	0.13289375103958012	0.8977405558495144	0.7083440204176132	0.870784803750321
35	0.11849220095211066	0.7952646387246829	0.13112036432305196	0.22601269163443538
36	0.6961832427260306	0.3742348137234611	0.8024151419568566	0.684004721537145
37	0.8029715379131522	0.016621109543489054	0.7384283001114142	0.17021443107663314
38	0.8965996188531797	0.9481175562428887	0.19424288106556387	0.8914615691216369
39	0.250353919791378	0.48306007485284663	0.8147243417920971	0.1864710505191789
40	0.9911814934615051	0.22695694943035882	0.341221889740135	0.007769626920649864
41	0.8981498895974507	0.4713625803702657	0.7605634572143649	0.06993137395944582
42	0.8065833301403605	0.9462678168577354	0.7553725259309547	0.18532338939168413
43	0.14012424984340888	0.7017256753542729	0.2095329183584721	0.6024455522305674
44	0.2422861870513804	0.4249689669343878	0.039075582253668806	0.48414182945176365
45	0.3657378922359761	0.3701085858269927	0.38461453220216824	0.42561270549107855
46	0.9100209266968635	0.42576542264018835	0.840502467198837	0.09298270757556815
47	0.6081161837483344	0.9840695621904076	0.9311739451839285	0.08479897478061171
48	0.8117510667936149	0.11370640228885365	0.8559586088614427	0.3257088197634662
49	0.0583714311540231	0.9393300510456393	0.8808535578100003	0.41657334485028696
