	0
0	0.6505358837552568
1	0.9543258601860987
2	1.4954929476457104
3	3.6742056334250677
4	5.399690233258668
5	4.229166275421598
6	3.313905129837501
7	5.045012419867794
8	4.333004347245237
9	5.559464103066829
10	3.5040572996126915
11	3.232667593950548
12	3.297701703820727
13	4.169482972233746
14	4.409885201087248
15	5.211902133129809
16	6.694166595488095
17	6.737787179271931
18	5.3297094509329535
19	5.803995810954434
20	4.750333048202641
21	4.237821159572522
22	2.260260898079454
23	3.6083258955384805
24	3.580804280638332
25	4.9669304131663345
26	6.264399846802945
27	5.550613112454995
28	4.706416192638111
29	3.690713859853939
