	0
0	-0.6580039106892236
1	0.0329820495843417
2	-0.6730797721602293
3	-0.973949038023672
4	-2.6880070233213
5	-2.1570583823133775
6	-1.6265150973249893
7	-1.2055392134737326
8	-0.410388460907708
9	0.3348376433441953
10	-1.796079485210279
11	-0.6368058059990027
12	-0.7531287209869043
13	-0.37914699236992266
14	-0.8199328998973083
15	-0.21684774452763178
16	-1.671883747930033
17	-2.0352405325237513
18	-2.264951854731721
19	-3.42495950253394
20	-4.305463947120105
21	-4.064032072581757
22	-3.659103282890022
23	-3.882504544105824
24	-3.167834392611857
25	-3.3952538967364445
26	-5.818894734341488
27	-5.2903343386559225
28	-5.371819240975849
29	-5.8291711556595605
30	-4.482625291382007
31	-4.073505157859014
32	-2.916486469521778
33	-2.988204626819777
34	-3.2667489183642804
35	-2.0545904265133617
36	-3.7479486266714086
37	-3.7574703028864493
38	-4.032902414142236
39	-2.3239497949419397
40	-4.040757201171884
41	-4.3203386323528
42	-4.357822115092463
43	-3.791424550298784
44	-5.213354750070475
45	-6.150499685286629
46	-6.1417390401341985
