	A	B	C	D	E
0	0.4674680657225817	0.5892434248536136	0.4972451034570755	0.7749125305645223	0.320833167662423
1	0.6648491405195031	0.51610862536899	0.25405477839463486	0.3721975978962285	0.9734841425430975
2	0.04541323139769149	0.6145298325198889	0.2577329166416492	0.7638632001420664	0.8760816681385262
3	0.685760586163913	0.17418652964572467	0.7891073912729403	0.6255199896188806	0.3378580050003449
4	0.8214832584207117	0.7646127987633989	0.3184997057938286	0.8812447683204796	0.8486853899141278
5	0.7130086305765037	0.5596691842626844	0.09443367420754645	0.2258916309166068	0.2920281938511071
6	0.828658023897238	0.8194321441857988	0.4054633884156539	0.8954594374750389	0.5424866300226451
7	0.8391137806924069	0.047618856740423765	0.3420517346856402	0.12299604741945003	0.8572158598643872
8	0.8810795315004291	0.7540999306481155	0.10557410883413032	0.20785836108488454	0.8248465684805817
9	0.3365601829631665	0.31968789582839585	0.035067189597812964	0.26091448558650465	0.16537556746528947
