	0
0	0.6412904134217683
1	0.7088707867097169
2	2.10621874633473
3	2.8959465650934
4	3.889971421807258
5	4.690821688233809
6	5.627300771993555
7	6.240286433692023
8	7.586547126459658
9	3.926428831239734
10	4.324625210753143
11	3.5731923144843796
12	4.010737515724286
13	3.4608439180476007
14	3.507717676842101
15	3.3905206336603126
16	3.7430567256443763
17	4.720602278219686
18	6.3928838087367374
19	6.550125938868671
20	7.648936498499252
21	9.394813811906511
22	8.73132953776439
23	6.3265622174081875
24	7.459293447871009
25	6.824423910916365
26	6.732457404484055
27	7.925182306886554
28	7.80278800911346
