	a	b	c
0	1.7928056547832945	1.595286272771396	-2.2829091055244186
1	-0.09785049007944058	0.4151395435208191	-2.827880167004804
2	1.7708865197503592	2.01108017816173	-0.025210221582077974
3	-0.14363875210978017	0.007527611791110368	-1.3259602482218704
4	2.4403183758778466	-1.7687491156391262	-2.4123315200505937
5	-0.6761428253718049	-0.5364984862886375	-1.1799661085966355
6	1.2384867090594878	1.5669618588830196	-0.8770509820594541
7	2.3508395385982146	-0.8444834891928923	0.03525640109112871
8	0.5008028385165917	0.8521510265902021	-2.0733569074115166
9	2.2240723299572975	1.3636006860698737	-1.5553530109942169
10	0.8982854472884199	-0.52160447271797	0.5401633559177088
11	-0.04092336967507504	0.3896525103863534	1.4813207287060037
12	0.5816638725907628	-0.20488517086082148	-0.9810589504073849
13	1.2921886751084641	0.09082376018293431	0.4509883003259201
14	2.765209921989726	0.8535955689921583	-1.2263026722263188
15	0.005687235444931549	2.238547144988761	-0.31282761900499
16	-0.4699880549271416	-1.481549026155073	0.5161228939394471
17	-0.7395333593110354	-0.19420131105108696	-1.2443426174273726
18	0.7855060383547493	-0.26816761825436586	-2.2004837146880467
19	0.02733182455006089	1.8431214446801962	-0.7598256914403192
20	1.9431877680648415	1.4565579725441826	-0.911616957642276
21	2.15839787739991	-0.9896617947820093	-0.17482125242588087
22	0.9598926500309553	-0.6794057338227939	-0.6905734966632051
23	-0.35841887375944914	-0.8635336190763854	-0.8884503489879787
24	1.5906216246013196	-1.1458085676170964	-1.0958298105136395
25	1.8235823410556082	1.2946014814521811	-1.872643487570689
26	-0.402614218759056	0.417964590819865	-0.35189365662265437
27	0.33569035246472645	0.27249965604319454	-2.8926974605914326
28	0.9783295465730044	0.7544403768234726	-0.021870837681071786
29	-0.1647663151847305	-0.17451752552059663	-1.7480856780666243
30	1.24982576795321	-0.5438635635520583	-1.1723783485406694
31	1.1244396950262208	-0.0695756428560333	-2.380169682361916
32	0.49257642275656033	1.4765249748868003	-0.9601844272567921
33	2.4538419780218375	-0.4358857795269877	-1.4427000988224905
34	1.3627172373243275	1.1028873999561273	-0.779604137155511
35	0.25123582049982196	-1.3597579556909947	-2.3413630042489117
36	2.1238265439071364	-0.11741365687406444	-1.549336026584586
37	0.48903786086039536	-0.8606757630181161	-2.5121319106033813
38	1.4868542375173583	-0.16010367789351368	-0.8917997967484469
39	1.0896816774839844	-0.5921989572837782	-1.2281200109288568
40	1.4324122096189098	1.4808006980707502	-2.2798506273300005
41	1.3742349503498978	0.7276511025039522	0.3646181138712161
42	1.3391372189793254	0.133376422019371	-1.0949453310544286
43	-0.18258607480733624	0.5403362665986184	-2.6267922304868563
44	0.2068390793516014	0.6159824143818582	-3.795636841554916
45	1.7227079759373378	0.23396130919796543	-0.20405942630569662
46	1.3102901420018815	-0.45083693347984155	1.1202038330270736
47	-0.4795838873580438	0.6958404667698368	-1.1905488876752457
48	-0.8381023251175443	0.1968045128433201	-0.321422968770796
49	-1.361173239591138	-0.4844195729362741	-0.7337199031486376
50	0.6618530639935287	0.8039611865565209	-0.2919604282631366
51	-0.04847588851467788	-1.827132643125831	-1.5562722654885093
52	-0.1484419042655425	-0.30769286420232456	-0.45573681288244705
53	1.6763107888781126	0.41867449309860244	0.4371677486968919
54	2.3220300016690256	0.49423448381493895	-0.4192657920446927
55	2.5054799854265726	-1.2516686932017926	-0.7894352406616667
56	0.9525569715413976	-0.33665045128332033	-1.7360583737662536
57	0.11784581937376504	-1.1201714688749003	-1.36122367038057
58	0.9898548076749384	-0.23361690876102656	-0.24065862160918372
59	2.8888893539970764	-0.879309529634659	-1.3339920041768378
60	1.6397427510975562	-1.3537736226085453	-0.7420353150761122
61	1.4939626194946123	-2.1700979192440926	-0.20043481420821074
62	-0.09693636569315633	0.8788552080202299	-2.9536739898804756
63	1.38237081661165	-0.8534289120464102	-1.7181022517849307
64	-1.762991735225893	0.41218287822138167	-2.24149034239545
65	1.8484557848401622	0.3820916224468571	-2.351081116230682
66	0.20439820813756782	-0.6108564236121328	-0.22930381193037486
67	0.32640059212628725	-0.4688311946717133	0.5266822302920935
68	1.0683828046410155	0.7999144727821392	-3.174054631583703
