	A	B	C	D	E
0	0.8178923374581062	0.6164720584909397	0.5343021256011815	0.7766121721971688	0.4933677975954798
1	0.4759501394559671	0.16913554090544625	0.5964575409224714	0.0407965914148003	0.7163816340421993
2	0.0751315775254996	0.2252093344359548	0.7235249945629589	0.10938795681186608	0.3844403531865812
3	0.10566382424008247	0.722389589102527	0.059696313321404126	0.4759616254834578	0.008810011104753213
4	0.20095292798006004	0.790364313867689	0.09545440685383344	0.3328798043820683	0.2942132887300074
5	0.4883456659727694	0.4035869941037977	0.2418459492282169	0.10910746084788292	0.3003469885411527
6	0.3062312296022516	0.9655127724423569	0.25440104538523645	0.8061585588156825	0.5502553786396782
7	0.5275072861118387	0.02207728303544143	0.9364913301428498	0.12422965746952253	0.1230558009841024
8	0.7360562279673424	0.3382140048539636	0.7851503878463092	0.27433835260888284	0.4063704665472492
9	0.2506752924448722	0.1331815399905275	0.7832513185673291	0.6665484486008474	0.5735363894860696
