	0
0	0.8836826302523056
1	-1.0348132670370065
2	-1.128992644785697
3	-2.3880086284066784
4	-1.7620545218490116
5	-0.06297680873270384
6	-0.7409319281644422
7	-0.6548417541894067
8	-1.1075034851524435
9	-0.6531865952475666
10	-1.3860205766183886
11	-2.370366060111309
12	-3.8756014011249174
13	-4.256555929341041
14	-4.5399001907687335
15	-4.724646638368933
16	-4.452472967144111
17	-4.814797578146451
18	-3.9851159193387975
19	-5.815701224349385
20	-5.548660946323647
21	-4.868705109797775
22	-5.745310627684254
23	-5.66099892439228
24	-6.098199113405485
25	-5.340398659492161
26	-4.9491599363808705
27	-4.935798979808038
28	-5.643017310152085
29	-4.822442700397135
30	-3.4506365328485162
31	-2.222307882952064
32	-1.215664271314086
33	-0.6164703131209148
34	0.10465592243434096
35	-0.09729090230334522
36	1.2142755487103765
37	1.7932849457467794
38	2.106316130304978
39	1.0523958587250875
40	0.6616895017876746
41	-1.449044964170132
42	-1.1697997196953975
43	-1.4833001742499508
44	-3.1655768150868515
45	-3.4505975587280475
46	-3.6717577974513436
47	-4.22687189945749
48	-3.4875240508007668
49	-2.4251156093106183
