	0
0	-0.38209817428518184
1	1.7385819914415532
2	2.7039520577890035
3	3.610784118198255
4	3.6007494558822484
5	3.0182059665044543
6	2.124586748765787
7	3.8870415543850916
8	3.9646380465406676
9	3.2880249357324
10	1.6097734147891531
11	1.7664107602737318
12	2.7398207495414186
13	2.194130113534677
14	1.9376256723336847
15	1.2910839283967
16	2.1239139034895027
17	3.594673896230141
18	3.88147718334581
19	4.490023478868328
20	4.477446518776776
21	4.623395440670458
22	3.591878597733608
23	2.2175211871263194
24	1.3316708779343278
25	0.579059050164093
26	0.3767047940390564
27	2.057965390686658
28	0.5062491050008564
29	0.6195504728759456
30	0.1006724060293156
31	-1.6210610554250495
32	-0.545260852858797
33	1.0028673230262877
34	-0.10925087729850591
35	-1.3856251442329282
36	-2.6774933290968006
37	-0.7256004331537551
38	-2.252481269815571
39	-3.0509585715788594
40	-2.4718589247190437
41	-2.044545369839894
42	-1.7186141453885848
43	-1.8014753895858215
44	-3.313328051872288
45	-3.4213244090869868
46	-2.6732044956469654
47	-2.0901296459651224
48	-3.6494011570460323
49	-6.3404461828473515
50	-4.559134176807669
51	-4.728147132792135
52	-4.903743296124214
53	-5.9436891155420355
