	0
0	-0.06914779681195302
1	-1.4507645801635598
2	0.11892099884567231
3	0.045751682433870774
4	-0.6859295796805058
5	-0.28317857867959517
6	-0.20739683844012186
7	-1.083306024435026
8	-1.8734740185173637
9	-2.4035565145887636
10	-1.8226908929967744
11	-2.916717589577541
12	-1.3502607120851198
13	-1.644227811771999
14	-1.360319053593813
15	0.0837372571890409
16	-1.2640986157386744
17	-1.3358940083858628
18	-1.77883277963424
19	-1.0242861364835991
20	-2.4863546223597432
21	-1.494329326801148
22	-1.493451965795391
23	-0.45603190212688727
24	-1.7190770520981151
25	-1.8236499906547425
26	-2.8701968929522526
27	-2.8492704937150553
28	-2.1338608894282576
29	-4.255171126656206
30	-3.3505817632216908
31	-3.0311741651419957
