	A	B	C	D	E
0	0.6007245414710296	0.30364921194930183	0.4810290795517791	0.9061773963503131	0.1674455602635242
1	0.9847449343403013	0.37611474070689466	0.3260719751313019	0.9405191089001915	0.17125892894025507
2	0.635455544173923	0.3867839013439519	0.17374335387261108	0.5820499423292511	0.7017621895074106
3	0.2231150135189488	0.016333454289298777	0.8909504059629266	0.7411717174890229	0.7910440790525918
4	0.3241276934803432	0.674814036864349	0.6940259993598404	0.4341900806803223	0.5347607122825218
5	0.060289467968825616	0.17265069219033147	0.5029134095063738	0.6733518012066018	0.9638032757152329
6	0.9615746510994835	0.24268476340016043	0.43944713388868006	0.8890243581972843	0.12554909882023235
7	0.12960588197830758	0.9690387589822425	0.881466970934568	0.8226768933116761	0.33613284513289665
8	0.885209440949718	0.0033567933790314974	0.5116598107279771	0.8221661453354573	0.37513034630340847
9	0.5792816499225074	0.6238348670953789	0.4748486219171433	0.9667759034266226	0.2835688236404177
