	a	b	c	d
0	0.9734282533333695	0.49322219988461824	0.16088217821617934	0.6054405792078036
1	0.9698186604717243	0.3955003964759136	0.86347634792096	0.5649430626836334
2	0.44973559151406506	0.878793040718717	0.34726759401784657	0.18598854333522974
3	0.9281231903116369	0.29666179861529707	0.8515651507375359	0.7155523217517592
4	0.9863546990690761	0.8894890272360149	0.41648675969433935	0.9801978088342687
5	0.6370247191955747	0.9760428765076488	0.9651231872875792	0.9315977669401903
6	0.8488693173866008	0.5041115568193765	0.14957400481572225	0.9664229257793756
7	0.28361811299929673	0.544153469630625	0.3541563061521591	0.7569601477469676
8	0.660770262688913	0.9445791874339704	0.05076210838119788	0.7411266457480967
9	0.0043409233320942375	0.35111853170082086	0.7632016742127808	0.5022260867878022
10	0.9885342199213046	0.7146452131819128	0.5597385059745731	0.7104062899783193
11	0.5900523282195563	0.6617135116782091	0.2307923213805504	0.9338001079095098
12	0.9418797307989162	0.3270429563053483	0.84814281324842	0.02238310622483608
13	0.07338796320445373	0.36794070864770934	0.5734258263615705	0.12561042736821149
14	0.7879813205403898	0.3038700904848509	0.5283854819469481	0.07121686591822896
15	0.2115603845709525	0.8482368365276287	0.47048570572723136	0.2680073515908392
16	0.3167816764310599	0.31000083771754294	0.811283181225611	0.9473842204988854
17	0.12886514602979937	0.18652322208144423	0.040364506798517	0.5239978796286098
18	0.15688233724111544	0.6991303623690112	0.059007653916282043	0.4676099221173541
19	0.9016032593552916	0.5880554579551478	0.7349857100689244	0.9470345297889176
20	0.3413809268039858	0.48455997449147215	0.9256715114832721	0.8860156999524331
21	0.8087821091644873	0.20076825913370266	0.9508545362774691	0.04723124746099816
22	0.33833243589728845	0.9653684164034447	0.5331909657401122	0.7232468128258132
23	0.06365767002712197	0.9699037442828129	0.008895260266497562	0.27484238567772823
24	0.7516877458438258	0.9164933210178035	0.6014349449387753	0.08142481444386995
25	0.3538099182324045	0.5306807533828337	0.7116543939526686	0.40817591114693885
26	0.28193231455815404	0.020640912400264777	0.33732580044893534	0.47281810838358596
27	0.40533577684424915	0.8557509004164856	0.8768530786617823	0.2964358052628908
28	0.3594238446259139	0.618003747487062	0.9368368700948759	0.004478715492826191
29	0.7622318816262382	0.40554520935930416	0.8678482564411741	0.5325543336033322
30	0.5975449551588574	0.05778162177057056	0.7195243483760618	0.960320330671655
31	0.19125620698227397	0.16478954035979165	0.9601781349440539	0.07165751801008235
32	0.4097532073167047	0.8726936371368781	0.7325151472212511	0.0671809915110928
33	0.7337667935716706	0.9046037353308541	0.5591004538555551	0.7032951162077178
34	0.9885850288509272	0.4892943430973401	0.4715186797044332	0.6940847631175097
35	0.8139781014804357	0.8228549171645313	0.9523607035108238	0.48816398269385197
36	0.3573444384397011	0.2287203148549407	0.9591811953429604	0.9822231403914397
37	0.5910052090534267	0.38062732901572083	0.9306287886143995	0.36868750022400754
38	0.1433370446997645	0.6701876171350301	0.08169641849831755	0.7102419721197535
39	0.49541632403357205	0.6176895634913578	0.5894514358064978	0.24338861000603473
40	0.0431171815535627	0.2504175265325378	0.04084575728804518	0.04633609923163717
41	0.3200102683891496	0.8728694235304203	0.14554186257765456	0.3175833893578608
42	0.5629282234273274	0.9771696707833741	0.685849709299442	0.16367056135028668
43	0.8086231643039814	0.9310446041132443	0.7358644810232561	0.8253349711557573
44	0.37948218872426176	0.11332032235791889	0.6596123033827056	0.032412752096646735
45	0.12793845044943897	0.3941493126941942	0.8429573268451352	0.9852180867735432
46	0.28386476353616297	0.18070419674011962	0.024876278801500562	0.39715667495463314
47	0.6271432162713453	0.30170130661016215	0.7663183242748367	0.2925660086797447
48	0.24995990233347776	0.5997813733988512	0.7411901627736648	0.2017692415847464
49	0.48802248848460406	0.18512221290360398	0.11430541764618019	0.8593656154587374
