	0
0	0.5110684757253584
1	-0.06001722757371564
2	0.12343077784010448
3	1.1751430726668581
4	1.4003254041663207
5	1.3823699590384626
6	2.3144039652846717
7	2.4243120460818584
8	5.124951303875955
9	5.807276490742279
10	6.201391053045523
11	6.235290766361773
12	7.543278829411802
13	7.308983499852063
14	7.434796301328202
15	9.29406601714853
16	9.711633791894371
17	8.216080898683208
18	6.462528549346563
19	5.891148356097141
20	4.852466185628775
21	3.3183403147248893
22	2.9105744105653266
23	3.111832573262092
24	2.891617634325893
25	2.0053454594763984
26	0.027548483910300625
27	0.8669514133932182
28	0.8490118021003262
29	1.0773328125135857
30	1.8761864626756253
31	1.7226180926189265
32	1.5688262321626327
33	3.1200452632844153
34	4.052358384755134
35	3.9310139484746154
36	4.017141980891602
37	4.778235224952014
