	A	B	C	D	E
0	0.3786185532398142	0.0038962655429057858	0.37002302419961053	0.785862992026129	0.4407873682594927
1	0.055548003038617066	0.5490068519845557	0.8777625176776467	0.3920381232798896	0.9773145687656287
2	0.1208769838128454	0.2671594117860372	0.5768831660138594	0.4455495756320932	0.790253135187822
3	0.3217480927726206	0.5935485692810557	0.5255519709221399	0.4024284043385248	0.9496603478135031
4	0.4556869256519862	0.386575942711593	0.33394941656105614	0.20623178892849436	0.5798285036028202
5	0.04782051877657767	0.9703115538908327	0.060238781030834465	0.9269433176112758	0.09531701482390609
6	0.6043363990559385	0.3992884427226897	0.3246625936905605	0.5499520325872448	0.12305006191271561
7	0.4483497082492227	0.5374739610915065	0.7110814150930781	0.9224643428287914	0.9767205813187534
8	0.8715713486123051	0.6405676518886331	0.8084126339594183	0.8911588954190861	0.06798350245209561
9	0.23988297471214237	0.42627212812555326	0.022603899231153912	0.515969378124466	0.15830890654579677
