	A	B	C	D	E
0	0.5056962920387011	0.27843114068377095	0.45672451353601207	0.33343579631565545	0.449553276489438
1	0.181933104342616	0.3678481761934709	0.019799192432572887	0.9157022852221072	0.4021796765831458
2	0.34704452236110606	0.9368514928257045	0.9255617763782577	0.7159226831942876	0.4085916935376759
3	0.6464131328340997	0.5868999623503849	0.3288203974717774	0.8228201775603309	0.7100963422276299
4	0.1796327241393082	0.051823697601909635	0.6720370053198832	0.9809783804153025	0.40992778364390026
5	0.4659494320080808	0.47403925776135003	0.5361407215219871	0.690549370108537	0.8569421973410905
6	0.0072542069978742685	0.0418669974407857	0.3866694511414648	0.2697598305910328	0.2567722540510131
7	0.46410059503871004	0.40730114676040674	0.4737603450907023	0.4285752220791401	0.6472294851340517
8	0.33549727109372507	0.6985339433301913	0.20738558686577158	0.14492922052138524	0.23589906798268245
9	0.9562876111376353	0.5809822811124656	0.30773610716907884	0.1356369478356051	0.07232921869932829
