	0
0	0.16002808292520249
1	-0.0009161064801367913
2	-0.19605470819855583
3	-1.2280525322140592
4	-2.015905033246188
5	-3.5769075513965114
6	-4.112700438177041
7	-4.296205305329252
8	-2.485660330881525
9	-1.961991683358498
10	-0.44924324781652514
11	-2.3801188444064465
12	-2.770102923717576
13	-4.056503641454821
14	-4.710485882143728
15	-4.189295290007747
16	-4.138149157549009
17	-4.884247407248986
18	-4.1434420857485925
19	-3.6126746649059114
20	-2.2667005429428926
21	-3.023941482726294
22	-3.763795784127972
23	-3.7853440214430316
24	-3.2554283337450025
