	0
0	0.5861727126979466
1	1.3876284339700578
2	1.2009067126715884
3	1.6401593857610364
4	-0.12369994932007455
5	-0.6032286752358267
6	-1.2523747531807061
7	-1.2905020518284462
8	-1.7448175495212541
9	-1.7007625883909776
10	-2.323778085386542
11	-1.3293157040240455
12	-3.1155393513082865
13	-1.2660635100951136
14	-0.9459556935253337
15	-0.876037820482888
16	-2.3810378178108165
17	-1.1563365807893553
18	-1.2683554637101389
19	-2.3612951889048404
20	-4.1981211697803165
21	-4.507869509955683
22	-4.801657999124307
23	-5.704927417478125
24	-4.423991909330093
25	-4.7490981079194325
26	-6.847399667286274
27	-5.940366897819806
28	-5.777228726681861
29	-5.39065555223507
30	-6.230807152259435
31	-6.469832530733791
32	-6.660321662798223
33	-7.646700277808691
34	-5.732986023985586
35	-5.150661373589845
36	-5.050230507823541
37	-4.043602399441902
