	0
0	-0.39074235240661265
1	-0.2095508851089946
2	0.9154890945290575
3	-0.7011588192838407
4	0.25895551365422453
5	0.770754788601662
6	0.31698564970593557
7	-0.8138243145877211
8	-1.7471780218171675
9	-1.6547192880769104
10	-1.517747462194489
11	-1.374231628827292
12	-2.073046435809707
13	-1.855274848448292
14	-2.4452881775055033
15	-2.1166933742031424
16	-2.282099186421661
17	-1.5733966923404301
18	-1.8682128328281262
19	-2.6805138767438343
20	-3.7102273221491338
21	-3.6728869653714673
22	-3.6182875319686953
23	-4.905156946002444
24	-3.872609425770637
25	-4.9140227586285885
26	-6.148054124799947
27	-6.320107544788784
28	-7.779481015794531
29	-10.11757417460113
30	-11.300914639126542
31	-10.539409716017182
32	-10.706303786157612
