	0
0	1.5632071002104284
1	-0.007604625576994595
2	-0.25684346806697755
3	-2.754740783656588
4	-2.843626657122147
5	-1.6668151163466156
6	-0.45098637426306687
7	-0.3209931822629171
8	0.26904830981640454
9	0.667538186902501
10	1.0881707386545703
11	3.4317283293342307
12	3.072703331731464
13	5.175692885915834
14	5.1701525173642455
15	6.051992307855573
16	5.508219460872204
17	4.852045676133933
18	4.1173837317996975
19	2.994666214488846
20	3.2574686606211554
21	5.263935839688404
22	7.09824936333972
23	6.63321554008076
24	8.243554904098925
25	6.76298291621298
26	5.366298144179591
27	5.306616885925636
28	5.774620301151135
29	4.0954730889209525
30	3.860962292158822
31	3.7851856146100125
32	4.799667618665431
33	3.729607630371022
34	4.128927475592098
35	5.0013408338710015
36	3.7918103105508663
37	3.0580001463562185
38	2.6797080609030974
39	1.3503583954172402
40	2.1544819350218956
