	0
0	-0.1430794622895269
1	0.4254909964551456
2	-1.260949463755603
3	-2.88599146637785
4	-3.82383258699063
5	-3.497195682894958
6	-5.805824431884412
7	-7.216749281163215
8	-7.574568356103177
9	-8.478289953919548
10	-7.446169668228185
11	-7.5152425915500025
12	-8.850380459191822
13	-8.459325041858907
14	-8.703236970830744
15	-6.522280455009916
16	-6.676661862837273
17	-6.477446552360745
18	-5.755226612652877
19	-6.658433482852616
20	-7.515435126366721
21	-8.02070804544995
22	-9.207708563190922
23	-10.086964054932723
24	-10.342138158079342
25	-11.584475584346622
26	-11.384267904358742
27	-11.435330901612806
28	-10.465911945739336
29	-11.619519941076213
30	-11.32397212810819
31	-11.259130833363162
32	-11.50356829594525
33	-12.464625634514261
34	-11.96757447480319
35	-13.80113067547113
36	-14.063004456933001
37	-15.11064625309156
38	-16.67434513849357
39	-16.978840779396762
40	-16.46851982848452
41	-17.286721391677148
42	-18.035243527031884
43	-18.006200936208288
44	-17.40447062093853
45	-16.707311271777023
46	-17.508710198750983
47	-17.41811417981569
48	-17.59500454049114
49	-17.965113701518213
50	-18.475564025077926
51	-21.37718459402355
52	-23.326846052007927
53	-23.47153909361322
54	-24.914585918815867
55	-24.465243700568813
56	-25.80410052898715
