	a	b	c	d
0	0.004572062306135494	0.34892359008241314	0.5210475465849675	0.6469970698175044
1	0.5724665677829245	0.2131836357004564	0.9896143713447755	0.9034613535531213
2	0.9112529575825737	0.587482432461788	0.893297723626363	0.8627185431974449
3	0.8340363783940093	0.822375768284098	0.5043428133705468	0.7524008963651074
4	0.09847538713708204	0.057771716643658766	0.9621050204441163	0.31549110471321884
5	0.7631536050550426	0.6067248468305436	0.7962922214995527	0.8887524942076013
6	0.08579737679411814	0.35329781125521786	0.07664935562390018	0.2161746682858774
7	0.2723311978277918	0.31480213743817353	0.006259573600235546	0.03502762320110708
8	0.23602478788724546	0.899152107909389	0.19051163630906676	0.08339101287649164
9	0.4926256184574571	0.07134624873869178	0.15956577654257964	0.7890367437395148
10	0.9630778356174982	0.5071735159594353	0.4901599296227064	0.5286148082551819
11	0.1312048965215572	0.27799791886238545	0.8699034583151025	0.6654770622415938
12	0.0692734666728062	0.3141214989098894	0.778745457213918	0.35291181921155534
13	0.7477580154843896	0.1574970314195111	0.7415569332056711	0.5619022920219031
14	0.0223939398510844	0.5036988142059351	0.24774785728908133	0.61851218008176
15	0.33000259513603447	0.7248286472480551	0.3525682731198677	0.0655794794788086
16	0.8505294136421754	0.12892126907901102	0.7037998752609286	0.7442126169464337
17	0.6652007818237299	0.5695002429040859	0.9464000995414069	0.3123769263295102
18	0.18992468301155552	0.6595842607831365	0.4124300828768833	0.38338713121241697
19	0.7511199172795366	0.3896943109986847	0.9417783274667032	0.4123145974144773
20	0.6011472227469163	0.746899894314244	0.6428591687321731	0.563973907374064
21	0.9849495204827471	0.9801877470257444	0.27338919958382524	0.1264440572518415
22	0.689200755017731	0.6736746644870265	0.6944806722503707	0.8747774116230361
23	0.8375328515545225	0.07746589212041066	0.7899294261332657	0.06295732209149907
24	0.037096037700051876	0.4359947333656726	0.6340116536174315	0.774717697895224
25	0.272940265878584	0.433329130320373	0.5335720845863061	0.16659968671993797
26	0.8108318428206952	0.4946473975050858	0.6249882700804835	0.8981379083958506
27	0.4394948283417136	0.8764764737210422	0.48266021649130686	0.7167602892626057
28	0.2701279814168748	0.08641541602074354	0.8628187161657593	0.7529885500548478
29	0.9521912762509152	0.8213446922534134	0.8264405078542765	0.18980677338071472
30	0.7688639365516501	0.7424258711436804	0.02292628199400637	0.27295942284226915
31	0.17145653371510383	0.2150852288469559	0.94903790273794	0.3362189521646385
32	0.8811864274365117	0.22742867699875702	0.7037769035449154	0.2176184726781103
33	0.09639720510700911	0.7719593098778027	0.5772091517165671	0.4964569611091827
34	0.11347926744740688	0.8313545170440415	0.614269900237109	0.40866056078492674
35	0.037169082993586344	0.47544422181638124	0.7503941420010578	0.6524099178740038
36	0.13388754427244265	0.9113345898153355	0.8952915728666896	0.6798275502195001
37	0.13217748915191163	0.8540270765077975	0.3436296691903715	0.22606052410520983
38	0.18102907489411102	0.611466148875492	0.14567793081536495	0.6331334212852093
39	0.6845401218502677	0.9673099125581659	0.42971609306543546	0.9306600750931219
40	0.5563142325256198	0.4740190845180082	0.39272741751616813	0.357657188454262
41	0.5413691960352165	0.943609852612826	0.8579771986886319	0.22983924786130117
42	0.18946872154674377	0.16264465078006307	0.6056067696574262	0.006957313543965338
43	0.2247440476190019	0.23798993782191136	0.5045346326732646	0.6999562152818664
44	0.8295275121246534	0.018196108860003113	0.6125592322786543	0.35729159161120805
45	0.024393911332091123	0.8133326228070594	0.4067147253912635	0.21235891443686095
46	0.42963904763204497	0.4377259976920749	0.5448015510669564	0.258616219896029
47	0.4299914752326812	0.041506898103067846	0.5124875842425988	0.22918452302907644
48	0.29714353091777645	0.46589914514582653	0.4236843343493907	0.9655542896833912
49	0.20024954852506538	0.596785952977242	0.7241361035516019	0.49321639603925893
