	0
0	-1.2172755589422886
1	-1.2923809994636974
2	-0.999925806501364
3	-0.9114712853164901
4	0.559703566886663
5	-0.5209471438581275
6	-0.19164976796779365
7	-1.7193798242315235
8	-0.6043991011016461
9	-0.7934423256556555
10	-1.3734371639657688
11	-1.2556867207040254
12	-1.1941605167969527
13	-1.424234526357111
14	-0.08566829936133735
15	-0.49363085240607174
16	-0.4845710295137691
17	-0.62535857250825
18	-0.9365199877602961
19	-1.6031750011807913
20	-1.3367898593735057
21	-0.8533786985433933
22	-0.8192108507808877
23	-0.8390340175854063
24	-0.597614783221173
25	0.1117199406362186
26	0.7245661253956668
27	1.8604186513055345
28	0.42412651565777915
29	-0.37707599630165334
30	-0.22629421553180873
31	-0.38918595709323567
32	-0.019511621020022463
33	-0.7224516333024591
34	0.8427901773150404
35	0.200855598057728
36	-0.2374241429890543
37	-2.6663393763883594
38	-3.8455996479913788
39	-3.295458324267141
40	-3.784635093711751
41	-5.162078010481869
