	0
0	-0.5622199112519802
1	-2.189894142642096
2	-2.487417638205423
3	-0.8128191145757591
4	-2.0048194722860004
5	-2.011015994091591
6	-1.0572784433055191
7	-1.8105281978923458
8	-2.699947787359398
9	-3.214179802815944
10	-3.439474427105463
11	-3.5780146632304146
12	-5.1857087145588485
13	-5.024664660902694
14	-4.454586224881669
15	-3.45228538978741
16	-3.383403630777127
17	-2.8019440416157493
18	-3.6999778057434756
19	-3.5328337942051085
20	-4.171623802795867
21	-2.1776976046016134
22	-1.5246881057317692
23	-0.8035246529844109
